ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
"02","2","10","222","2018","09","21","4","3","2","2","2","0","1","0","1","0","0","0",555224.07750000001,5934433.59200000018,9.83363926300,53.55587913800
"02","7","16","717","2018","09","17","4","2","0","4","0","0","0","1","0","0","1","0",551651.88399999996,5930684.14059999958,9.77910164300,53.52254354500
"02","2","07","219","2018","08","10","4","3","2","6","0","0","1","0","0","0","0","0",558152.61609999998,5933452.94400000013,9.87765929100,53.54674927200
"02","7","17","718","2018","08","14","4","3","2","6","0","0","1","0","0","0","0","0",551797.83440000005,5932381.18340000045,9.78158368200,53.53778184400
"02","2","07","219","2018","08","12","4","3","4","6","0","0","1","0","0","0","0","0",558966.92460000003,5933596.48890000023,9.88997456300,53.54794857300
"02","7","16","717","2018","09","07","6","2","2","6","0","0","1","0","1","0","0","0",553133.96160000004,5931668.16720000003,9.80162147400,53.53123998600
"02","7","17","718","2018","09","22","7","3","0","1","2","0","0","0","1","0","0","0",551738.99250000005,5932420.19189999998,9.78070235100,53.53813824300
"02","2","10","222","2018","10","15","5","3","9","1","0","0","1","0","0","0","0","0",556910.75009999995,5933597.97300000023,9.85894535300,53.54818879400
"02","1","20","141","2018","09","13","1","3","2","6","0","0","1","0","0","0","0","0",557313.68709999998,5932021.64250000007,9.86473728200,53.53397756300
"02","7","17","718","2018","09","10","1","3","2","6","0","0","1","0","1","0","0","0",551796.24820000003,5932382.14360000007,9.78155990900,53.53779063100
"02","2","07","219","2018","10","07","4","3","2","6","0","0","1","0","0","0","0","1",558336.83169999998,5934048.89230000041,9.88055035700,53.55208494500
"02","1","20","141","2018","11","14","5","3","0","6","0","0","1","0","0","0","1","0",556382.28189999994,5932259.77990000043,9.85072904600,53.53621864000
"02","2","07","219","2018","11","08","3","3","5","3","1","1","1","0","0","0","0","0",557641.42400000000,5933527.33849999961,9.86995889700,53.54747426000
"02","7","17","718","2018","11","22","1","3","6","4","2","0","1","1","0","0","0","1",551898.82270000002,5932320.04490000010,9.78309721100,53.53722237700
"02","7","17","718","2018","11","19","5","3","6","4","2","0","1","1","0","0","0","0",551393.16929999995,5931914.11789999995,9.77540155700,53.53362370400
"02","1","20","141","2018","12","13","3","3","0","4","0","0","1","1","0","0","0","0",556956.16059999994,5932104.36859999970,9.85935871700,53.53475995600
"02","1","20","141","2018","12","16","2","3","1","5","2","0","1","0","1","0","0","1",556965.10620000004,5931557.03969999962,9.85939406500,53.52983980700
"02","2","07","219","2018","12","16","3","3","4","2","2","0","1","0","0","0","1","1",558960.51749999996,5933451.22209999990,9.88985048800,53.54664370500
"02","2","05","217","2018","04","10","2","3","2","2","0","0","1","0","0","0","0","0",558318.46640000003,5935908.64680000022,9.88062026200,53.56880156300
"02","2","06","218","2018","03","12","6","3","2","6","0","0","1","0","0","0","0","0",557525.69770000002,5936167.57789999992,9.86869851500,53.57121623100
"02","2","06","218","2018","01","20","6","3","2","5","2","0","1","0","0","0","1","1",559210.92370000004,5935644.35649999976,9.89404465300,53.56632630600
"02","2","06","218","2018","03","16","4","3","0","7","0","1","0","0","0","0","0","0",557960.49520000000,5936110.95380000025,9.87525306700,53.57065946600
"02","2","05","217","2018","03","16","2","3","3","6","0","0","1","0","0","1","0","1",559330.90879999998,5935590.28380000032,9.89584583300,53.56582677700
"02","2","05","217","2018","01","11","2","3","5","3","0","0","1","0","0","0","0","1",558842.28670000006,5935819.27770000044,9.88851217400,53.56793987600
"02","2","06","218","2018","01","18","3","3","5","3","2","0","1","0","0","0","0","1",558113.79229999997,5936021.57259999961,9.87755105400,53.56983919400
"02","2","06","218","2018","01","08","4","3","6","4","2","0","1","1","0","0","0","1",557617.33589999995,5936164.53670000006,9.87008161200,53.57117884200
"02","2","05","217","2018","05","14","6","3","1","5","0","1","1","0","0","0","0","0",557603.57770000002,5936165.39900000021,9.86987403400,53.57118810300
"02","2","05","217","2018","04","17","2","3","5","2","0","1","1","0","0","0","0","1",558029.68799999997,5936071.42580000032,9.87629045800,53.57029655900
"02","2","06","218","2018","02","11","7","3","0","3","0","0","1","0","1","0","0","0",557673.80530000001,5936161.47670000046,9.87093368500,53.57114513600
"02","2","06","218","2018","06","16","3","3","4","2","0","1","1","0","0","0","0","0",558016.92489999998,5936078.87500000000,9.87609913400,53.57036492100
"02","2","06","218","2018","07","17","2","2","3","6","0","0","1","0","0","0","0","0",559027.72129999998,5935744.58079999965,9.89129772900,53.56724771100
"02","2","05","217","2018","06","16","4","3","1","7","0","1","1","0","0","0","0","0",557693.95649999997,5936160.45830000006,9.87123776200,53.57113376700
"02","2","05","217","2018","06","15","4","3","2","6","0","0","1","0","0","0","0","0",557692.05469999998,5936160.55439999979,9.87120906500,53.57113484000
"02","2","09","221","2018","06","18","2","3","3","2","0","1","1","0","0","0","0","0",557288.93850000005,5936213.94319999963,9.86513215700,53.57165884700
"02","2","06","218","2018","07","16","5","3","0","2","0","1","1","0","0","0","0","0",558082.09310000006,5936040.83939999994,9.87707602300,53.57001586500
"02","2","09","221","2018","12","16","6","3","6","2","2","0","1","1","0","0","0","1",557293.29890000005,5936213.26319999993,9.86519787100,53.57165225900
"02","2","06","218","2018","08","15","6","3","2","6","0","0","1","0","0","0","1","1",558879.28509999998,5935794.82419999968,9.88906616200,53.56771595000
"02","2","05","216","2018","07","19","2","3","2","6","0","0","1","0","0","0","0","0",559607.72100000002,5935565.37829999998,9.90002014200,53.56557156900
"02","2","06","218","2018","05","16","6","3","3","2","0","0","1","0","1","0","0","0",557741.25240000000,5936158.14979999978,9.87195146100,53.57110781600
"02","2","05","217","2018","06","16","7","3","2","6","0","0","1","0","0","0","0","0",558258.01650000003,5935926.24980000034,9.87971085800,53.56896648500
"02","2","06","218","2018","10","09","5","2","2","6","0","0","0","0","1","1","0","0",558194.22979999997,5935964.96129999962,9.87875500000,53.56932148400
"02","2","06","218","2018","12","17","5","3","5","3","2","1","1","0","0","0","0","1",559304.31279999996,5935593.18360000011,9.89544486100,53.56585584500
"02","2","05","217","2018","06","07","4","3","5","3","0","1","1","0","0","0","0","0",557408.90949999995,5936195.39859999996,9.86694022700,53.57147906300
"02","2","06","218","2018","01","15","4","3","5","6","0","1","1","0","0","0","0","1",557912.83589999995,5935830.91139999963,9.87448153500,53.56814784300
"02","2","08","220","2018","01","08","5","3","3","7","0","0","1","0","0","0","0","0",557487.05429999996,5937794.39499999955,9.86841463700,53.58584151800
"02","2","08","220","2018","01","19","1","3","2","6","2","0","1","0","0","0","0","1",558184.52599999995,5937799.61290000007,9.87895044700,53.58581148500
"02","2","08","220","2018","01","16","6","3","2","2","1","0","1","0","0","0","0","1",558327.95559999999,5937558.63030000031,9.88107180400,53.58362972400
"02","2","08","220","2018","02","06","4","3","2","2","2","0","1","0","0","0","0","0",558005.63320000004,5938115.78749999963,9.87630717900,53.58867292000
"02","2","06","218","2018","02","01","1","3","2","6","2","0","1","0","0","0","0","1",557398.16119999997,5935564.18640000001,9.86666193700,53.56580719500
"02","2","05","217","2018","02","02","1","3","6","7","2","0","0","1","0","0","1","1",559503.34270000004,5936160.99660000019,9.89855781100,53.57093651200
"02","2","09","221","2018","02","17","6","3","7","7","0","1","0","0","0","0","0","0",557282.37659999996,5936268.01750000007,9.86504299600,53.57214555900
"02","2","08","220","2018","01","20","4","3","2","6","2","0","1","0","0","0","0","1",557898.11529999995,5938241.03459999990,9.87470633100,53.58981046100
"02","2","09","221","2018","03","13","6","3","0","7","0","0","1","0","0","0","1","0",557297.93250000000,5936130.76090000011,9.86525269800,53.57091026100
"02","2","05","217","2018","02","18","6","3","1","5","2","0","1","0","0","0","0","0",558904.74210000003,5935982.33229999989,9.88948587000,53.56939831900
"02","2","05","216","2018","02","14","3","3","2","2","0","0","1","0","0","0","0","0",559504.12320000003,5936165.81280000042,9.89857051400,53.57097970900
"02","2","08","220","2018","02","15","3","2","5","3","0","1","1","0","0","0","0","0",557726.32259999996,5937825.73660000041,9.87203442600,53.58609691400
"02","2","08","220","2018","02","16","5","3","2","6","0","0","1","0","0","0","0","0",557859.38240000000,5937966.26200000010,9.87407027900,53.58734522000
"02","2","08","220","2018","03","08","4","3","4","2","0","1","0","0","0","0","1","0",557388.31460000004,5937748.97259999998,9.86691488200,53.58544409900
"02","2","05","216","2018","03","06","6","3","5","3","0","0","1","0","1","0","0","1",559768.58580000000,5935580.83939999994,9.90245167600,53.56569222700
"02","2","08","220","2018","04","07","5","3","1","6","0","0","1","0","0","0","1","1",557970.07010000001,5938119.35740000010,9.87577065000,53.58870893700
"02","2","05","217","2018","03","16","5","3","2","6","0","0","1","0","0","0","0","0",559473.70620000002,5936181.56859999988,9.89811425000,53.57112476200
"02","2","08","220","2018","04","07","6","3","5","2","0","1","1","0","0","0","0","0",557389.27280000004,5937749.41249999963,9.86692943600,53.58544794800
"02","2","08","220","2018","03","16","5","3","5","7","0","0","1","0","0","0","0","0",557838.82860000001,5937937.61479999963,9.87375450600,53.58709002100
"02","2","08","220","2018","03","13","5","3","5","3","0","0","1","0","0","0","0","0",558231.25970000005,5937570.91990000010,9.87961364900,53.58375092200
"02","2","05","217","2018","04","16","1","3","5","3","0","0","1","0","0","0","0","0",559044.72840000002,5936503.59729999956,9.89169800000,53.57406744000
"02","3","08","320","2018","04","17","7","3","6","6","0","1","0","1","0","0","0","0",559605.76439999999,5938570.42329999991,9.90056444400,53.59257945700
"02","2","08","220","2018","04","17","4","3","5","3","0","0","1","0","0","0","0","0",557982.81799999997,5938090.55109999981,9.87595785700,53.58844863200
"02","2","08","220","2018","04","16","3","3","5","3","0","0","1","0","0","0","0","0",557983.63480000000,5938098.15010000020,9.87597160700,53.58851683700
"02","2","08","220","2018","04","19","2","3","5","3","0","1","1","0","0","0","0","0",557524.47699999996,5938477.61899999995,9.86910586900,53.59197789100
"02","2","05","217","2018","04","08","4","3","2","6","0","0","1","0","0","0","0","0",559013.20810000005,5936536.34860000014,9.89122823200,53.57436533800
"02","2","08","220","2018","04","15","1","3","1","6","0","0","1","0","0","0","0","1",557946.26870000002,5938157.99799999967,9.87541829900,53.58905885000
"02","2","08","220","2018","04","16","2","3","6","4","0","0","1","1","0","0","0","0",557654.08279999997,5937688.20409999974,9.87091787200,53.58486878800
"02","2","05","217","2018","04","10","7","3","5","3","0","1","1","0","0","0","0","0",557879.96400000004,5937302.23520000000,9.87425799100,53.58137501000
"02","2","08","220","2018","05","16","2","3","5","3","0","1","1","0","0","0","0","0",558231.40520000004,5937570.99149999954,9.87961586000,53.58375155000
"02","2","08","220","2018","05","15","7","3","5","2","0","1","1","0","0","0","0","0",557840.18850000005,5937921.67140000034,9.87377209100,53.58694658000
"02","2","08","220","2018","05","16","6","3","5","3","0","1","1","0","0","0","0","0",557886.93819999998,5937998.16060000006,9.87449242400,53.58762886700
"02","2","08","220","2018","04","19","1","3","6","4","0","0","1","1","0","0","0","0",558110.84290000005,5937909.01150000002,9.87785789100,53.58680287400
"02","2","05","216","2018","04","14","1","3","0","7","0","1","1","0","0","0","0","0",559773.19750000001,5935628.49720000010,9.90253041800,53.56612002400
"02","2","05","217","2018","05","10","2","2","5","3","0","1","0","0","0","0","0","0",559444.14240000001,5936230.78490000032,9.89767723500,53.57157044200
"02","2","08","220","2018","05","17","6","3","0","7","0","0","1","0","0","0","0","0",557853.98080000002,5938382.45999999996,9.87406587700,53.59108639200
"02","2","08","220","2018","05","15","6","1","6","2","0","0","1","1","0","0","0","0",557887.07400000002,5938262.31599999964,9.87454349300,53.59000294600
"02","2","09","221","2018","06","23","7","2","4","2","2","0","1","0","0","0","0","1",557368.73149999999,5937733.23450000025,9.86661620100,53.58530479500
"02","2","05","217","2018","05","12","4","3","5","3","0","0","1","0","1","0","0","0",558311.93949999998,5936275.13790000044,9.88059014700,53.57209612800
"02","2","05","217","2018","06","23","1","2","0","7","2","1","0","0","0","0","0","0",559475.06499999994,5936190.39800000004,9.89813644800,53.57120396200
"02","2","08","220","2018","06","20","4","3","0","6","0","0","1","0","1","0","0","0",559517.02069999999,5938592.71879999992,9.89922808000,53.59278991900
"02","2","09","221","2018","06","13","4","3","5","3","0","0","1","0","0","0","1","0",557385.73699999996,5937295.02099999972,9.86679247000,53.58136448400
"02","2","08","220","2018","06","15","4","3","3","2","0","0","1","0","1","0","0","0",557892.19099999999,5938252.45330000017,9.87461895900,53.58991374000
"02","2","05","216","2018","06","15","1","2","0","7","0","1","0","0","0","0","1","0",559507.70470000000,5936208.56419999991,9.89863273700,53.57136352900
"02","2","08","220","2018","06","05","1","3","3","6","1","0","1","0","0","0","0","1",557964.17030000000,5938128.58139999956,9.87568324500,53.58879249000
"02","2","06","218","2018","07","08","3","3","1","5","0","1","1","0","0","0","0","0",558426.13890000002,5935878.96439999994,9.88224037300,53.56852281400
"02","2","08","220","2018","07","06","5","3","6","4","0","0","1","1","0","0","0","0",557964.45539999998,5938074.13580000028,9.87567743500,53.58830313000
"02","2","05","217","2018","06","03","7","3","0","1","2","1","0","0","0","0","0","0",558949.88069999998,5936422.82349999994,9.89025054300,53.57335215400
"02","2","08","220","2018","07","11","5","3","2","6","0","0","1","0","0","0","0","0",557893.02080000006,5938250.85400000028,9.87463119700,53.58989927500
"02","2","08","220","2018","06","12","6","3","3","6","0","0","1","0","0","0","0","0",557775.09430000000,5938409.81929999962,9.87287926800,53.59134098200
"02","2","05","217","2018","07","18","6","3","2","6","0","0","1","0","0","0","0","0",559456.55779999995,5935816.88719999976,9.89778590100,53.56784914600
"02","2","08","220","2018","07","14","3","2","3","6","0","0","1","0","0","0","0","0",557946.21669999999,5938158.08600000013,9.87541753000,53.58905964700
"02","2","08","220","2018","07","17","6","3","5","2","0","1","1","0","0","0","0","0",557914.28630000004,5938026.00989999995,9.87491068600,53.58787614200
"02","2","09","221","2018","07","13","2","3","0","1","0","0","0","0","1","0","0","0",557370.69440000004,5937678.45129999984,9.86663577600,53.58481221600
"02","2","08","220","2018","06","07","4","3","4","2","0","1","1","0","0","0","0","0",557839.85880000005,5937921.84549999982,9.87376714300,53.58694818100
"02","2","08","220","2018","07","14","6","3","0","3","0","1","1","0","0","0","0","0",558232.33250000002,5937566.40699999966,9.87962901000,53.58371024400
