SN,District,Imperial_Circle,Community,Year,Month,Weekday,Hour,Road,Cycle,Car,Pedestrians,Motorcycle,Goods Vehicle,Others,Total,Collision Type,Accident Type,Light Condition,Road Condition,Accident_Severity,Tend_to_Death
8934,2,1,203,2017,2,2,7,0,1,0,0,0,0,1,2,1,5,3,1,3,0
8935,1,2,103,2017,2,2,20,0,0,1,1,0,0,0,2,6,4,3,0,3,0
8936,6,1,601,2017,2,1,6,0,0,1,1,0,0,0,2,6,2,3,0,2,1
8937,2,1,201,2017,2,1,7,0,0,1,1,0,0,0,2,6,4,3,1,3,0
8938,1,12,130,2017,2,7,14,0,0,1,0,0,0,0,1,8,1,3,1,3,0
8939,5,3,511,2017,2,7,17,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8940,5,2,507,2017,2,7,8,0,0,1,0,0,0,0,1,2,6,3,1,3,0
8941,5,7,515,2017,2,7,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8942,4,13,432,2017,2,7,15,0,0,1,0,0,0,0,1,2,6,3,1,3,0
8943,4,8,423,2017,2,7,14,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8944,4,1,402,2017,2,7,14,0,0,1,0,0,0,0,1,3,6,3,0,3,0
8945,1,1,101,2017,2,7,23,0,0,1,0,0,0,0,1,9,2,3,0,3,0
8946,6,9,610,2017,2,6,19,0,0,1,0,0,0,1,2,5,3,3,1,2,1
8947,1,12,130,2017,2,6,22,0,0,1,0,0,0,0,1,5,3,3,1,3,0
8948,1,11,129,2017,2,6,20,0,0,1,0,0,0,0,1,5,3,3,1,3,0
8949,1,11,128,2017,2,6,20,0,0,1,0,0,0,0,1,3,7,3,1,3,0
8950,5,18,526,2017,2,6,11,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8951,5,18,526,2017,2,6,15,0,1,1,0,0,0,0,2,5,3,3,0,3,0
8952,4,12,431,2017,2,6,14,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8953,4,12,431,2017,2,6,8,0,1,1,0,0,0,0,2,5,3,3,0,3,0
8954,4,12,431,2017,2,6,14,0,0,0,0,0,0,1,1,0,6,3,0,3,0
8955,4,2,404,2017,2,6,7,0,0,1,0,0,0,0,1,2,2,3,0,3,0
8956,2,1,203,2017,2,6,12,0,0,1,1,0,0,0,2,6,7,3,0,3,0
8957,3,1,309,2017,2,6,21,0,1,0,1,0,0,0,2,6,4,3,1,3,0
8958,3,2,312,2017,2,6,13,0,1,1,0,0,0,0,2,4,2,3,0,3,0
8959,3,3,314,2017,2,6,7,0,0,1,0,0,0,1,2,3,6,3,0,3,0
8960,1,4,110,2017,2,6,21,0,0,0,1,0,0,1,2,0,4,3,1,3,0
8961,1,1,101,2017,2,6,12,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8962,7,1,702,2017,2,6,18,0,1,1,0,0,0,0,2,5,3,3,1,3,0
8963,1,20,141,2017,2,5,19,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8964,1,16,136,2017,2,5,20,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8965,6,2,602,2017,2,5,18,0,0,1,0,0,0,0,1,1,6,3,1,3,0
8966,5,3,511,2017,2,5,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8967,5,2,505,2017,2,5,17,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8968,5,8,516,2017,2,5,15,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8969,5,7,515,2017,2,5,7,0,0,1,0,0,0,0,1,2,6,3,1,3,0
8970,4,13,432,2017,2,5,2,0,0,1,0,0,0,1,2,2,2,3,1,3,0
8971,4,13,432,2017,2,5,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8972,4,10,428,2017,2,5,4,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8973,4,10,429,2017,2,5,18,0,0,1,0,0,0,0,1,1,5,3,0,3,0
8974,2,9,221,2017,2,5,16,0,0,0,0,0,0,1,1,0,7,3,0,3,0
8975,3,4,316,2017,2,5,19,0,0,1,0,0,0,0,1,3,6,3,0,3,0
8976,3,1,307,2017,2,5,19,0,1,1,0,0,0,0,2,5,3,3,0,3,0
8977,3,2,312,2017,2,5,17,0,1,0,0,0,0,1,2,5,3,3,0,3,0
8978,2,2,207,2017,2,5,9,0,1,1,0,0,0,0,2,3,6,3,1,3,0
8979,1,19,140,2017,2,4,5,0,0,1,0,0,0,0,1,5,3,3,1,3,0
8980,6,6,607,2017,2,4,23,0,0,1,0,0,0,0,1,8,7,3,1,3,0
8981,1,6,117,2017,2,4,14,0,0,1,1,0,0,0,2,6,4,3,0,3,0
8982,5,18,526,2017,2,4,18,0,0,1,0,0,0,0,1,2,6,3,0,3,0
8983,4,10,429,2017,2,4,5,0,0,1,0,0,0,0,1,5,3,3,1,2,1
8984,4,10,428,2017,2,4,18,0,1,0,0,1,0,0,2,5,3,3,0,3,0
8985,3,7,319,2017,2,4,22,0,0,1,0,0,0,0,1,9,7,3,0,2,1
8986,3,6,318,2017,2,4,9,0,1,1,0,0,0,0,2,5,2,3,0,3,0
8987,4,2,405,2017,2,4,7,0,0,1,0,0,0,1,2,2,6,3,0,3,0
8988,2,4,211,2017,2,4,9,0,0,1,0,0,0,1,2,0,7,3,0,3,0
8989,3,2,312,2017,2,4,6,0,0,1,0,0,0,0,1,5,3,3,0,3,0
8990,7,14,715,2017,1,3,7,0,1,1,0,0,0,0,2,5,3,3,1,3,0
8991,1,14,132,2017,1,3,5,0,1,0,1,0,0,0,2,6,3,3,1,3,0
8992,5,6,514,2017,1,3,16,0,0,1,0,0,0,0,1,3,6,3,0,3,0
8993,5,2,509,2017,1,3,11,0,0,1,0,0,0,0,1,5,3,3,1,3,0
8994,3,4,315,2017,1,3,15,0,1,1,0,0,0,0,2,2,6,3,1,3,0
8995,3,1,309,2017,1,3,7,0,0,1,1,0,0,0,2,6,2,3,1,3,0
8996,7,1,702,2017,1,3,17,0,0,1,0,0,0,0,1,1,6,3,1,3,0
8997,1,19,140,2017,1,3,15,0,0,1,0,0,0,0,1,0,7,3,1,3,0
8998,7,10,711,2017,1,2,17,0,0,1,0,0,0,0,1,5,3,3,1,3,0
8999,1,16,137,2017,1,2,13,0,0,1,1,0,0,0,2,6,2,3,0,2,1
9000,6,2,602,2017,1,2,14,0,0,1,0,0,0,1,2,5,3,3,1,3,0
9001,1,11,128,2017,1,2,5,0,0,1,0,0,0,0,1,3,7,3,0,3,0
9002,1,8,122,2017,1,2,18,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9003,5,6,514,2017,1,2,16,0,0,1,1,0,0,0,2,6,7,3,2,3,0
9004,5,8,516,2017,1,2,18,0,0,1,1,0,0,0,2,6,4,3,1,3,0
9005,5,12,520,2017,1,2,16,0,0,1,0,0,0,0,1,3,6,3,1,3,0
9006,4,13,432,2017,1,2,14,0,1,1,0,0,0,0,2,5,3,3,2,2,1
9007,5,12,520,2017,1,2,16,0,0,1,1,0,0,0,2,6,4,3,1,3,0
9008,4,6,415,2017,1,2,8,0,0,1,0,1,0,0,2,5,2,3,1,3,0
9009,3,5,317,2017,1,2,13,0,0,1,1,0,0,0,2,6,4,3,1,2,1
9010,3,5,317,2017,1,2,10,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9011,3,2,312,2017,1,2,7,0,0,0,0,1,0,1,2,4,7,3,1,2,1
9012,1,3,106,2017,1,2,12,0,1,1,0,0,0,0,2,5,2,3,1,3,0
9013,1,5,114,2017,1,2,14,0,0,0,0,0,0,1,1,0,7,3,1,3,0
9014,1,19,140,2017,1,2,18,0,0,1,0,0,0,0,1,1,6,3,1,3,0
9015,1,17,138,2017,1,2,12,0,0,1,0,0,0,1,2,2,2,3,1,3,0
9016,1,19,140,2017,1,2,15,0,0,1,0,0,0,1,2,2,6,3,1,3,0
9017,1,12,130,2017,1,1,17,0,0,1,1,0,0,0,2,6,2,3,0,3,0
9018,1,8,123,2017,1,1,4,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9019,3,5,317,2017,1,1,14,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9020,1,1,101,2017,1,1,19,0,0,1,0,0,0,0,1,4,3,3,1,3,0
9021,7,8,709,2017,1,7,14,0,0,1,0,0,0,0,1,5,2,3,0,3,0
9022,1,16,137,2017,1,7,11,0,0,1,0,0,0,1,2,0,6,3,0,3,0
9023,1,12,130,2017,1,7,14,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9024,1,13,131,2017,1,7,12,0,0,1,0,0,0,0,1,2,2,3,0,3,0
9025,1,6,117,2017,1,7,6,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9026,1,8,121,2017,1,7,17,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9027,5,5,513,2017,1,7,19,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9028,5,7,515,2017,1,7,0,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9029,4,11,430,2017,1,7,3,0,0,1,0,0,0,0,1,9,7,3,0,3,0
9030,3,1,307,2017,1,7,14,0,1,1,0,0,0,0,2,5,3,3,0,2,1
9031,3,3,314,2017,1,7,17,0,0,1,0,0,0,0,1,0,7,3,0,3,0
9032,6,2,603,2017,1,6,6,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9033,1,8,122,2017,1,6,13,0,1,0,0,0,0,0,1,3,2,3,0,3,0
9034,5,6,514,2017,1,6,21,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9035,5,18,526,2017,1,6,14,0,0,1,0,0,0,0,1,9,1,3,0,3,0
9036,5,6,514,2017,1,6,7,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9037,4,9,424,2017,1,6,20,0,0,1,0,0,0,0,1,2,2,3,0,3,0
9038,5,7,515,2017,1,6,13,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9039,4,11,430,2017,1,6,9,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9040,5,7,515,2017,1,6,9,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9041,5,9,517,2017,1,6,10,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9042,4,12,431,2017,1,6,7,0,1,0,1,0,0,0,2,6,4,3,0,3,0
9043,4,5,409,2017,1,6,9,0,0,1,0,0,0,0,1,1,5,3,0,3,0
9044,2,11,224,2017,1,6,13,0,1,0,0,0,0,0,1,0,7,3,0,3,0
9045,2,12,225,2017,1,6,8,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9046,2,5,216,2017,1,6,18,0,0,1,0,0,0,1,2,4,6,3,0,3,0
9047,2,4,212,2017,1,6,13,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9048,2,8,220,2017,1,6,14,0,0,1,0,1,0,0,2,1,7,3,0,3,0
9049,3,1,310,2017,1,6,17,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9050,3,5,317,2017,1,6,10,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9051,4,2,404,2017,1,6,8,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9052,3,2,312,2017,1,6,13,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9053,1,4,112,2017,1,6,8,0,1,1,0,0,0,0,2,3,6,3,2,3,0
9054,1,1,101,2017,1,6,9,0,0,0,1,0,0,1,2,0,4,3,0,3,0
9055,6,2,602,2017,1,5,13,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9056,6,1,601,2017,1,5,10,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9057,1,12,130,2017,1,5,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9058,5,4,512,2017,1,5,17,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9059,5,5,513,2017,1,5,7,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9060,4,4,407,2017,1,5,20,0,1,1,0,0,0,0,2,3,6,3,0,3,0
9061,4,12,431,2017,3,5,8,0,1,0,0,0,0,1,2,3,6,3,0,3,0
9062,4,12,431,2017,3,5,18,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9063,4,7,416,2017,3,5,9,0,0,1,0,0,0,0,1,1,6,3,0,3,0
9064,3,5,317,2017,3,4,8,0,1,0,0,0,0,1,2,5,3,3,0,3,0
9065,3,6,318,2017,3,5,15,0,0,1,1,0,0,0,2,6,7,3,0,3,0
9066,3,5,317,2017,3,5,16,0,0,1,0,0,0,1,2,2,2,3,0,3,0
9067,2,1,205,2017,3,5,18,0,1,1,0,0,0,0,2,4,2,3,0,3,0
9068,2,1,205,2017,3,5,16,0,0,1,0,0,0,1,2,3,6,3,0,3,0
9069,3,1,309,2017,3,4,18,0,1,0,1,0,0,0,2,6,6,3,0,3,0
9070,7,12,713,2017,3,3,13,0,0,0,0,1,0,0,1,0,1,3,0,3,0
9071,1,16,136,2017,3,3,12,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9072,1,16,137,2017,3,3,14,0,0,0,0,0,0,1,1,9,1,3,0,3,0
9073,4,4,407,2017,3,3,7,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9074,2,7,219,2017,3,3,15,0,1,0,0,0,0,1,2,4,6,3,0,3,0
9075,2,3,209,2017,3,3,18,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9076,1,5,114,2017,3,3,14,0,0,1,0,0,0,1,2,0,6,3,0,3,0
9077,7,6,707,2017,3,2,9,0,0,1,0,0,0,0,1,5,3,3,0,2,1
9078,1,8,126,2017,3,2,19,0,1,1,0,0,0,0,2,4,2,3,0,3,0
9079,5,3,510,2017,3,2,18,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9080,5,2,509,2017,3,2,7,0,0,1,1,0,0,0,2,6,4,3,0,2,1
9081,4,12,431,2017,3,2,21,0,1,1,0,0,0,0,2,5,3,3,1,3,0
9082,4,13,432,2017,3,2,14,0,0,1,1,0,0,0,2,6,7,3,0,3,0
9083,4,6,414,2017,3,2,7,0,0,1,0,0,0,0,1,0,7,3,0,3,0
9084,2,11,223,2017,3,2,19,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9085,3,3,313,2017,3,5,20,0,0,1,0,0,0,0,1,1,5,3,0,3,0
9086,3,3,314,2017,3,5,19,0,1,1,0,0,0,0,2,5,2,3,0,3,0
9087,1,4,111,2017,3,5,15,0,1,1,0,0,0,0,2,5,2,3,0,3,0
9088,7,13,714,2017,3,4,20,0,0,1,0,0,0,0,1,1,6,3,0,3,0
9089,1,16,137,2017,3,4,13,0,0,0,0,0,0,1,1,5,3,3,0,3,0
9090,1,11,129,2017,3,4,9,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9091,1,14,132,2017,3,4,8,0,0,0,0,0,0,1,1,5,3,3,0,3,0
9092,5,18,526,2017,3,4,14,0,1,0,1,0,0,0,2,6,6,3,0,2,1
9093,5,5,513,2017,3,4,11,0,0,1,0,0,0,0,1,5,2,3,0,3,0
9094,4,10,429,2017,3,4,16,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9095,4,8,421,2017,3,4,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9096,5,1,501,2017,3,4,13,0,0,1,0,0,0,1,2,1,1,3,0,3,0
9097,4,8,421,2017,3,4,16,0,0,0,0,1,0,0,1,0,1,3,0,3,0
9098,2,11,223,2017,3,4,23,0,0,1,1,0,0,0,2,4,2,3,0,3,0
9099,2,5,215,2017,3,4,2,0,0,1,0,0,0,1,2,1,7,3,1,2,1
9100,3,6,318,2017,3,4,21,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9101,2,3,210,2017,3,2,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9102,3,2,312,2017,3,2,22,0,1,1,0,0,0,0,2,2,6,3,0,3,0
9103,3,1,309,2017,3,2,11,0,1,1,0,0,0,0,2,3,2,3,0,3,0
9104,1,5,113,2017,3,2,17,0,1,1,0,0,0,0,2,3,6,3,0,2,1
9105,5,18,526,2017,3,1,13,0,1,1,0,0,0,0,2,1,5,3,0,2,1
9106,5,4,512,2017,3,1,13,0,0,1,0,0,0,1,2,1,6,3,0,3,0
9107,5,7,515,2017,3,1,12,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9108,3,9,321,2017,3,1,22,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9109,3,8,320,2017,3,1,16,0,0,1,0,1,0,0,2,2,6,3,0,3,0
9110,3,1,301,2017,3,1,15,0,0,1,0,0,0,0,1,0,7,3,0,3,0
9111,2,4,214,2017,3,1,11,0,0,1,0,1,0,0,2,3,6,3,0,3,0
9112,1,1,102,2017,3,1,16,0,0,1,0,1,0,0,2,2,6,3,0,3,0
9113,7,8,709,2017,3,7,13,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9114,1,12,130,2017,3,7,16,0,1,1,0,0,0,0,2,5,3,3,0,2,1
9115,5,18,526,2017,3,7,10,0,1,0,1,0,0,0,2,6,4,3,0,3,0
9116,5,5,513,2017,3,7,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9117,5,18,526,2017,3,7,14,0,0,1,1,0,0,0,2,1,7,3,0,3,0
9118,5,11,519,2017,3,7,14,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9119,4,13,432,2017,3,7,11,0,0,1,0,0,0,0,1,5,2,3,0,3,0
9120,4,8,422,2017,3,7,21,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9121,2,5,217,2017,3,7,12,0,0,1,0,0,0,0,1,3,7,3,0,3,0
9122,2,8,220,2017,3,7,8,0,1,1,0,0,0,0,2,5,2,3,0,2,1
9123,2,4,213,2017,3,7,14,0,0,0,0,1,0,1,2,5,3,3,0,3,0
9124,1,4,109,2017,3,7,15,0,1,0,0,0,0,0,1,5,6,3,0,3,0
9125,1,20,141,2017,3,6,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9126,7,13,714,2017,3,6,5,0,0,1,0,0,0,1,2,5,3,3,0,2,1
9127,5,6,514,2017,3,6,22,0,1,0,1,0,0,0,2,6,7,3,0,3,0
9128,5,3,511,2017,3,6,15,0,0,1,0,0,0,1,2,5,3,3,0,3,0
9129,5,10,518,2017,3,6,13,0,0,1,0,0,0,0,1,1,5,3,0,3,0
9130,5,12,520,2017,3,6,9,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9131,4,12,431,2017,3,6,1,0,0,1,0,0,0,0,1,0,7,3,1,3,0
9132,4,12,431,2017,3,6,12,0,1,0,0,0,0,0,1,0,1,3,0,3,0
9133,4,11,430,2017,3,6,1,0,0,1,0,0,0,0,1,8,7,3,1,3,0
9134,4,5,413,2017,3,6,18,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9135,2,14,227,2017,3,6,20,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9136,2,5,215,2017,3,6,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9137,3,8,320,2017,3,6,0,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9138,2,3,210,2017,3,6,16,0,0,1,0,0,0,1,2,3,7,3,0,3,0
9139,3,2,312,2017,3,6,14,0,1,1,0,0,0,0,2,5,7,3,0,3,0
9140,3,2,312,2017,3,6,13,0,0,0,1,0,0,1,2,0,4,3,0,3,0
9141,1,4,111,2017,3,6,23,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9142,1,3,108,2017,3,6,20,0,0,1,0,0,0,0,1,1,6,3,0,3,0
9143,1,5,114,2017,3,6,22,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9144,7,8,709,2017,3,5,17,0,0,1,0,0,0,0,1,1,2,3,1,3,0
9145,7,1,701,2017,3,5,19,0,0,1,1,0,0,0,2,6,2,3,1,2,1
9146,1,13,131,2017,3,5,16,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9147,1,12,130,2017,3,5,19,0,0,1,1,0,0,0,2,6,2,3,1,3,0
9148,1,12,130,2017,3,5,21,0,0,1,0,0,0,0,1,1,6,3,1,3,0
9149,1,14,133,2017,3,5,6,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9150,1,8,123,2017,3,5,12,0,0,1,0,0,0,1,2,3,6,3,0,3,0
9151,5,4,512,2017,3,5,7,0,0,0,0,0,0,1,1,3,6,3,1,3,0
9152,5,18,526,2017,3,5,8,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9153,5,18,526,2017,3,5,5,0,0,1,0,0,0,1,2,4,2,3,0,3,0
9154,5,2,507,2017,3,5,19,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9155,5,2,509,2017,3,5,14,0,0,1,0,0,0,1,2,4,6,3,0,2,1
9156,5,11,519,2017,3,5,11,0,0,0,1,0,0,1,2,0,7,3,0,2,1
9157,4,11,430,2017,3,5,12,0,0,1,0,0,0,0,1,5,7,3,0,3,0
9158,4,5,411,2017,3,5,14,0,1,1,0,0,0,0,2,5,3,3,0,2,1
9159,4,10,426,2017,3,5,19,0,0,1,0,0,0,0,1,1,6,3,1,3,0
9160,4,10,428,2017,3,5,5,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9161,2,9,221,2017,3,5,11,0,0,1,1,0,0,0,2,0,2,3,1,3,0
9162,2,7,219,2017,3,5,8,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9163,2,3,210,2017,3,5,15,0,1,1,0,0,0,0,2,5,3,3,1,3,0
9164,1,5,114,2017,3,5,16,0,0,1,0,0,0,0,1,2,6,3,1,3,0
9165,1,5,114,2017,3,5,10,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9166,1,13,131,2017,3,4,7,0,0,1,0,0,0,0,1,4,2,3,0,3,0
9167,5,18,526,2017,3,4,6,0,1,1,0,0,0,0,2,5,2,3,0,3,0
9168,4,8,420,2017,3,4,23,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9169,2,8,220,2017,3,4,17,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9170,3,5,317,2017,3,4,20,0,0,1,0,0,0,0,1,4,2,3,1,3,0
9171,3,2,311,2017,3,4,11,0,0,1,0,0,0,0,1,1,5,3,0,3,0
9172,2,1,201,2017,3,4,9,0,0,0,1,0,0,1,2,6,4,3,0,3,0
9173,1,1,102,2017,3,4,13,0,0,1,0,0,0,1,2,0,7,3,0,3,0
9174,1,3,106,2017,3,4,19,0,0,1,0,0,0,0,1,3,6,3,1,3,0
9175,7,9,710,2017,3,3,19,0,0,1,0,0,0,0,1,1,5,3,1,3,0
9176,6,2,602,2017,3,3,5,0,0,1,0,0,0,1,2,5,2,3,0,3,0
9177,1,8,121,2017,3,3,17,0,0,1,0,0,0,1,2,0,7,3,0,3,0
9178,5,5,513,2017,3,3,15,0,0,1,0,0,0,1,2,2,2,3,0,3,0
9179,5,18,526,2017,3,3,11,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9180,5,17,525,2017,3,3,10,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9181,4,13,432,2017,3,3,12,0,0,0,1,0,0,1,2,0,4,3,0,3,0
9182,4,13,432,2017,3,3,13,0,0,0,1,0,0,1,2,6,4,3,0,1,1
9183,3,8,320,2017,3,3,19,0,0,1,0,0,0,1,2,5,3,3,0,3,0
9184,1,5,114,2017,3,3,17,0,0,1,0,0,0,0,1,3,7,3,0,3,0
9185,7,12,713,2017,3,2,5,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9186,1,16,137,2017,3,2,14,0,0,1,0,0,0,1,2,5,3,3,0,3,0
9187,1,12,130,2017,3,2,15,0,0,1,0,0,0,1,2,2,6,3,1,3,0
9188,1,6,117,2017,3,2,22,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9189,5,4,512,2017,3,2,12,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9190,4,13,432,2017,3,2,13,0,1,0,0,0,0,1,2,5,2,3,1,3,0
9191,4,12,431,2017,3,2,11,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9192,5,1,501,2017,3,2,10,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9193,4,8,419,2017,3,2,8,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9194,2,12,225,2017,3,2,15,0,0,0,1,0,0,1,2,5,2,3,1,3,0
9195,4,4,407,2017,3,2,23,0,0,0,0,1,0,0,1,9,1,3,0,3,0
9196,3,2,311,2017,3,2,8,0,1,1,0,0,0,0,2,3,2,3,1,3,0
9197,6,2,602,2017,3,1,16,0,0,1,0,1,0,0,2,2,6,3,0,3,0
9198,7,15,716,2017,3,7,23,0,0,0,0,1,0,0,1,8,1,3,0,2,1
9199,7,13,714,2017,3,7,22,0,0,1,0,0,0,1,2,9,7,3,0,3,0
9200,7,1,702,2017,3,7,9,0,1,1,0,0,0,0,2,1,5,3,0,3,0
9201,1,12,130,2017,3,7,14,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9202,1,8,126,2017,3,7,11,0,0,1,0,1,0,0,2,5,3,3,0,3,0
9203,1,6,117,2017,3,7,6,0,0,1,0,0,0,0,1,3,6,3,1,3,0
9204,5,2,506,2017,3,7,15,0,0,1,1,0,0,0,2,6,2,3,0,2,1
9205,4,9,425,2017,3,7,16,0,0,1,0,0,0,0,1,2,2,3,0,3,0
9206,4,13,432,2017,3,7,12,0,0,1,0,1,0,0,2,1,5,3,0,3,0
9207,2,8,220,2017,3,7,14,0,0,1,0,0,0,0,1,2,6,3,0,3,0
9208,2,8,220,2017,3,7,5,0,0,1,0,0,0,0,1,4,6,3,0,3,0
9209,2,8,220,2017,3,7,14,0,0,1,0,0,0,0,1,5,3,3,0,3,0
9210,1,4,112,2017,3,7,20,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9211,1,20,141,2017,3,6,18,0,1,1,0,0,0,0,2,5,2,3,0,3,0
9212,7,9,710,2017,3,6,8,0,1,1,0,0,0,0,2,5,3,3,0,2,1
9213,7,4,705,2017,3,6,14,0,1,1,0,0,0,0,2,5,2,3,0,3,0
9214,1,16,137,2017,3,6,16,0,0,1,0,0,0,1,2,5,3,3,0,3,0
9215,6,6,607,2017,3,6,12,0,0,1,0,0,0,0,1,4,6,3,0,3,0
9216,6,6,607,2017,3,6,7,0,0,1,0,0,0,0,1,1,5,3,1,3,0
9217,1,12,130,2017,3,6,13,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9218,1,13,131,2017,3,6,11,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9219,1,8,123,2017,3,6,15,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9220,5,4,512,2017,3,6,6,0,0,1,1,0,0,1,3,6,4,3,1,2,1
9221,5,5,513,2017,3,6,12,0,0,1,0,0,0,0,1,2,2,3,0,3,0
9222,5,2,508,2017,3,6,15,0,0,1,0,0,0,1,2,5,2,3,0,3,0
9223,4,10,429,2017,3,6,12,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9224,5,7,515,2017,3,6,11,0,1,0,0,0,0,1,2,0,3,3,0,2,1
9225,5,11,519,2017,3,6,14,0,0,1,1,0,0,0,2,6,7,3,0,3,0
9226,5,11,519,2017,3,6,10,0,0,1,1,0,0,0,2,6,4,3,0,3,0
9227,4,5,411,2017,3,6,8,0,0,1,0,0,0,0,1,5,3,3,1,3,0
9228,4,8,420,2017,3,6,20,0,0,1,0,0,0,0,1,5,7,3,0,3,0
9229,4,8,420,2017,3,6,10,0,1,1,0,0,0,0,2,5,3,3,0,3,0
9230,2,14,227,2017,3,6,5,0,0,1,0,0,0,0,1,8,1,3,1,3,0
9231,2,5,215,2017,3,6,14,0,0,1,0,0,0,1,2,2,6,3,0,3,0
9232,3,6,318,2017,3,6,19,0,0,1,0,0,0,0,1,5,2,3,0,3,0
9233,4,2,404,2017,3,6,13,0,0,1,0,0,0,1,2,3,6,3,0,3,0
9234,2,1,201,2017,3,6,21,0,1,1,0,0,0,0,2,3,6,3,0,3,0
