type_of_accident,lighting_conditions,road_conditions,impact_on_obstacle_next_to_the_road,location_innercity_extraurban,street_class,kind_of_accident,gender,feature_x,feature_y,day_of_week,vacation,month,hour_cat,age,casualty_age,casualty_gender,accident_categore,accident_severity
5,0,0,5,1,5.0,3,2.0,488907.9917,5881391.904,5,0,3,4,32,53,1.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,488744.9211,5879920.142999998,6,0,3,4,82,33,1.0,5.0,0.0
0,2,0,5,1,5.0,1,2.0,491352.636,5882443.936000002,7,0,2,5,86,43,1.0,5.0,0.0
8,0,0,1,1,5.0,1,2.0,495763.5314,5880580.614,7,0,2,2,47,43,1.0,5.0,0.0
6,0,0,5,1,5.0,4,1.0,495275.679,5878843.5589999985,5,0,2,4,51,11,2.0,3.0,0.0
3,0,0,5,1,2.0,6,1.0,486379.4031,5881907.363,2,0,2,2,64,44,1.0,5.0,0.0
2,0,1,5,1,5.0,6,2.0,487050.7175,5882000.937000001,3,0,5,5,22,32,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,492286.0784,5877827.586,2,0,6,3,63,47,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,487108.7455,5881467.972,4,0,4,3,49,54,2.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,491886.3837,5881065.673,5,0,5,4,61,60,2.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,491350.1367,5883231.6,7,0,5,5,34,40,1.0,5.0,0.0
5,0,1,5,1,5.0,2,1.0,492019.3126,5880817.7760000015,3,0,5,5,30,26,1.0,5.0,0.0
5,0,0,5,1,5.0,2,1.0,489467.0722,5880329.642000001,5,0,5,5,25,44,1.0,3.0,0.0
6,0,0,5,1,5.0,4,1.0,482647.2797,5878163.866,5,0,6,5,42,49,1.0,3.0,0.0
5,0,1,5,1,5.0,3,2.0,493542.9102,5883351.091,2,0,4,2,74,67,2.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,485597.1424,5882161.0660000015,2,0,4,4,19,75,1.0,3.0,0.0
5,0,0,5,1,5.0,3,1.0,485808.9559,5880799.176,2,0,6,2,79,43,1.0,4.0,1.0
2,0,0,5,1,5.0,2,1.0,490383.7746,5882152.381,5,0,4,4,46,78,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,490997.3491,5882367.115,4,0,4,5,31,53,1.0,3.0,0.0
1,0,0,5,1,5.0,5,1.0,486142.3588,5880492.546,6,0,6,4,54,50,1.0,5.0,0.0
2,0,0,5,1,2.0,6,1.0,486131.6071,5878876.522000001,5,0,6,5,48,23,2.0,3.0,0.0
3,1,0,5,1,5.0,6,1.0,483291.6206,5884780.469,7,0,5,6,20,37,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,486733.3912,5881112.956,6,0,4,5,30,48,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,490043.1612,5880187.4739999985,3,0,4,5,34,32,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485763.5045,5883392.152000002,3,0,5,6,75,40,2.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,495420.526,5879183.626,5,0,4,5,71,19,2.0,5.0,0.0
5,2,1,5,1,5.0,3,1.0,488240.1359,5881676.834,7,0,4,6,60,31,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,486598.1219,5879699.955,2,0,5,5,35,62,2.0,5.0,0.0
2,0,0,5,1,5.0,7,1.0,486482.0922,5878519.662000001,6,0,5,5,38,74,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,490251.8649,5881398.406,3,0,4,2,66,63,1.0,5.0,0.0
3,0,0,5,1,5.0,2,2.0,486576.5386,5878404.251,2,0,3,2,27,61,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,492899.1295,5878962.972,4,0,6,5,63,23,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,488284.2223,5881685.129,6,0,4,4,38,54,2.0,5.0,0.0
7,0,0,4,1,5.0,7,2.0,488750.0582,5879919.635,6,0,9,5,55,75,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,489084.6182,5880752.212,1,0,6,5,75,31,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,472114.3654,5896093.991,4,0,5,2,46,37,2.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,486397.8279,5879914.329,5,0,6,5,48,27,1.0,3.0,0.0
5,0,0,5,1,5.0,3,1.0,494259.0592,5879539.534,4,0,5,5,64,31,1.0,3.0,0.0
6,0,0,5,1,5.0,4,1.0,486644.8063,5880306.04,7,0,6,4,67,77,2.0,2.0,1.0
1,0,0,5,1,5.0,7,2.0,485045.1969,5881126.852999999,1,0,5,4,28,88,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,493385.3178,5880984.384,5,0,6,6,29,14,1.0,3.0,0.0
1,0,1,5,1,5.0,7,1.0,486871.034,5882582.055,3,1,8,4,86,42,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486101.8063,5878909.353999998,1,0,4,4,68,33,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,490296.978,5884577.006,7,0,5,4,76,37,1.0,4.0,1.0
3,0,0,5,1,5.0,6,1.0,488710.7635,5881302.673,6,0,6,3,38,48,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,487116.1616,5883339.512,2,0,4,5,57,56,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,487669.0615,5878269.887999998,6,0,5,4,59,20,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,481898.2439,5886550.69,4,0,4,5,56,19,1.0,3.0,0.0
1,2,0,5,1,2.0,7,1.0,480848.7135,5877774.125,4,0,6,1,22,35,1.0,5.0,0.0
2,0,0,5,1,5.0,2,2.0,487047.8304,5882291.501,5,0,6,2,37,27,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,493097.3997,5885448.027000002,6,0,6,1,30,47,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,486053.6268,5881507.56,6,0,6,3,76,52,1.0,5.0,0.0
9,0,0,1,2,2.0,1,1.0,490957.2042,5874861.469,3,0,6,4,25,43,1.0,5.0,0.0
2,0,1,5,1,5.0,6,2.0,495990.6149,5881181.609,4,0,5,5,52,25,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,490786.5791,5879799.972999998,3,0,6,5,38,21,1.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,486409.153,5880782.592,6,1,5,4,27,68,1.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,491455.9195,5879303.533,4,0,7,4,58,27,1.0,3.0,0.0
5,0,0,5,1,5.0,3,1.0,489874.3094,5879839.556,4,0,6,4,48,17,2.0,3.0,0.0
2,0,0,5,1,5.0,6,1.0,471209.4695,5892513.756,6,1,5,4,34,35,2.0,5.0,0.0
1,2,0,5,1,5.0,5,1.0,484919.6087,5882417.21,1,0,6,1,39,43,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,490119.703,5880470.075,3,0,6,5,33,57,1.0,5.0,0.0
5,0,0,5,1,2.0,3,2.0,485244.8728,5879920.491,3,0,5,2,55,29,2.0,5.0,0.0
5,0,0,5,1,5.0,2,1.0,487197.1055,5882848.871,5,0,6,4,45,13,1.0,5.0,0.0
5,0,0,5,1,5.0,2,1.0,497572.973,5878657.412000001,5,0,6,4,33,37,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,486850.5871,5881210.264,3,0,6,4,77,38,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,481898.416,5887410.948,7,0,6,4,62,47,1.0,3.0,0.0
3,0,0,5,1,5.0,6,1.0,489938.1807,5877892.658,5,0,6,2,56,45,1.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,486394.3187,5879919.395,2,0,6,5,38,25,1.0,3.0,0.0
3,0,0,5,1,5.0,2,2.0,487193.9279,5881531.982999999,4,0,7,5,25,43,1.0,5.0,0.0
3,0,0,3,1,2.0,6,1.0,486268.8261,5881785.531,4,0,6,4,29,63,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,481867.4994,5886622.522000001,5,0,6,4,41,32,2.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,485710.0698,5880578.5260000015,6,0,7,2,46,42,2.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,485857.3628,5878695.222,4,0,9,3,82,69,2.0,5.0,0.0
2,0,0,5,1,5.0,2,1.0,491351.3716,5882451.152000002,2,0,7,3,81,28,1.0,5.0,0.0
1,0,1,5,1,5.0,5,1.0,488790.9895,5881356.006,5,0,7,3,47,56,1.0,5.0,0.0
0,0,0,4,1,5.0,7,1.0,489417.0666,5881312.796,5,0,6,5,68,43,1.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,485168.6441,5879496.126,3,0,6,4,48,47,1.0,3.0,0.0
3,0,0,5,1,5.0,6,1.0,480798.3999,5888274.924,2,0,6,5,77,45,1.0,5.0,0.0
5,0,0,5,1,2.0,3,1.0,485236.4457,5879920.249,1,0,6,4,56,28,1.0,5.0,0.0
0,0,1,5,1,5.0,1,2.0,487262.0054,5878767.607999999,4,0,7,4,42,43,1.0,3.0,0.0
5,0,0,5,1,5.0,3,2.0,488344.4791,5876104.09,4,0,7,5,43,56,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,489559.1775,5880665.3670000015,6,0,6,2,47,64,1.0,6.0,1.0
2,2,0,5,1,5.0,2,1.0,496606.936,5879372.016,5,1,8,6,21,28,1.0,3.0,0.0
5,0,0,5,1,2.0,3,1.0,485231.4977,5879939.663,7,1,8,4,29,26,2.0,3.0,0.0
3,2,0,5,1,5.0,6,1.0,486191.4887,5880565.1,7,1,8,1,59,32,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,485441.1774,5882370.403,5,1,7,3,20,52,1.0,5.0,0.0
3,0,0,4,1,5.0,6,2.0,484700.8791,5882764.636,5,0,9,4,58,24,1.0,3.0,0.0
0,2,0,1,1,5.0,7,1.0,489441.7171,5882159.323,1,1,8,1,18,43,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,487482.6729,5883281.187999999,5,1,7,4,26,53,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,492334.7708,5877870.863,7,0,9,4,19,48,2.0,5.0,0.0
9,2,1,1,1,5.0,7,1.0,486694.3405,5880244.057,6,1,7,6,34,43,1.0,5.0,0.0
1,0,1,5,1,5.0,3,1.0,491255.8074,5879423.923,6,1,8,5,18,20,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,489851.5788,5881906.2820000015,5,1,8,3,64,59,1.0,4.0,1.0
2,0,0,5,1,5.0,6,1.0,496317.177,5878742.989,4,1,8,3,38,52,2.0,5.0,0.0
2,0,0,5,2,1.0,6,1.0,474700.4191,5892418.228999998,6,1,8,5,29,22,1.0,2.0,1.0
5,0,1,5,1,5.0,3,1.0,497293.536,5876624.556,3,1,8,5,34,45,2.0,3.0,0.0
2,0,0,5,1,5.0,6,2.0,476528.7356,5891657.312000001,4,1,8,5,49,48,2.0,3.0,0.0
5,0,0,5,1,5.0,3,2.0,482615.789,5878158.915,5,0,9,5,39,28,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,486689.6757,5880241.177,6,1,8,4,24,28,1.0,5.0,0.0
3,0,1,5,1,2.0,6,1.0,486307.6278,5882291.399,5,1,8,4,60,63,1.0,5.0,0.0
1,0,0,5,1,5.0,6,1.0,476362.0964,5891623.768999998,4,1,8,5,28,49,2.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,489100.0188,5876485.36,4,1,8,4,18,68,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,486988.1728,5881341.753,1,1,8,2,29,56,1.0,3.0,0.0
5,1,1,5,1,5.0,3,1.0,492220.3205,5876796.793,2,0,9,1,25,47,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,480866.1994,5887802.168,3,0,9,4,60,47,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,487856.9174,5884456.676,7,0,9,4,24,59,1.0,5.0,0.0
0,1,1,5,1,5.0,1,2.0,483323.5515,5885997.234,1,0,9,5,32,43,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,487151.4408,5881568.05,7,1,8,5,31,43,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,482581.2314,5878020.447000002,6,1,8,4,48,58,1.0,3.0,0.0
2,0,0,5,1,5.0,2,1.0,491852.0946,5881075.044,5,1,7,4,81,32,2.0,3.0,0.0
2,0,1,5,1,5.0,6,2.0,490389.554,5880222.257,5,0,10,5,24,41,2.0,5.0,0.0
8,2,1,3,2,5.0,1,1.0,491514.3942,5885187.392000001,6,0,10,6,40,43,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,486103.6268,5880449.787000001,2,0,8,5,29,41,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,487307.628,5881404.868,6,1,7,5,52,21,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,491444.904,5879768.048,4,0,9,4,47,61,2.0,4.0,1.0
0,0,0,4,1,5.0,7,1.0,486692.2493,5882505.277000002,3,0,9,4,62,43,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,486307.4969,5882361.278,5,1,10,2,71,32,1.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,480555.4037,5889151.325,2,0,9,5,22,42,1.0,3.0,0.0
3,2,0,5,1,5.0,2,1.0,492487.3081,5884426.318,4,1,10,6,44,32,1.0,5.0,0.0
3,0,0,5,1,2.0,6,2.0,485267.8624,5879951.753,4,0,10,2,35,44,1.0,5.0,0.0
3,0,0,5,1,5.0,2,1.0,486700.0973,5880233.472,3,1,10,3,67,27,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,494515.0721,5876598.057999998,4,0,10,4,34,57,2.0,3.0,0.0
3,0,0,5,1,5.0,6,2.0,487111.6492,5883397.478999998,3,1,10,2,55,50,2.0,5.0,0.0
5,0,0,5,1,5.0,2,1.0,481480.5654,5877142.204,6,1,10,4,85,74,1.0,3.0,0.0
1,1,0,5,1,5.0,7,1.0,485755.5118,5883386.588,7,1,10,5,46,69,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486368.3043,5879882.042,5,0,11,2,19,59,2.0,5.0,0.0
1,0,1,5,1,5.0,6,1.0,471392.1037,5894173.247,6,0,9,2,22,52,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,491774.2224,5881444.391,2,0,10,2,32,50,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,486948.9658,5881292.587,7,0,9,3,73,30,1.0,3.0,0.0
5,0,0,5,1,5.0,3,1.0,492229.2739,5877871.663,5,1,10,4,23,44,1.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,487875.631,5884711.0260000015,4,0,9,3,32,71,2.0,4.0,1.0
5,2,1,5,1,5.0,3,2.0,496724.0193,5878710.962,6,0,10,5,64,59,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,487376.6834,5881369.801,1,0,9,2,20,49,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,495742.1334,5881469.6910000015,2,0,10,2,55,56,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,491853.3512,5881084.089,3,0,10,4,27,42,1.0,5.0,0.0
3,0,0,5,1,5.0,2,1.0,493109.1432,5885426.712,2,0,10,2,56,53,2.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,488421.2458,5881546.32,6,0,10,4,29,22,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,492319.352,5877844.908,7,1,8,5,64,66,1.0,4.0,1.0
2,0,0,5,1,5.0,6,1.0,493035.7871,5878864.392000001,7,0,9,5,54,24,2.0,5.0,0.0
2,2,1,5,1,5.0,6,1.0,487050.0603,5880459.597,2,1,3,6,21,61,1.0,5.0,0.0
2,0,1,5,1,5.0,2,2.0,496214.4497,5879666.81,6,0,10,2,28,32,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486466.3202,5878372.09,7,0,9,4,34,23,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,492596.974,5884605.083,4,0,12,2,40,43,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,495344.5956,5882021.895,2,0,9,5,63,45,2.0,3.0,0.0
5,1,0,5,1,5.0,3,1.0,486865.6526,5880330.838,7,0,9,6,50,22,2.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,488288.4675,5881697.306,4,0,9,4,57,73,1.0,3.0,0.0
2,0,1,5,1,5.0,6,2.0,492280.3089,5877826.612000002,7,0,9,3,21,57,2.0,5.0,0.0
1,0,1,5,1,5.0,7,2.0,483767.3642,5885356.122,3,0,9,5,19,26,2.0,5.0,0.0
5,2,1,5,1,5.0,2,2.0,492003.6258,5880812.634,7,0,11,5,63,24,1.0,3.0,0.0
2,2,0,5,1,5.0,6,2.0,494244.8976,5878904.32,2,0,11,5,27,56,1.0,3.0,0.0
1,0,1,5,1,5.0,7,2.0,490056.1805,5881608.548,4,0,11,4,53,43,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,481820.1923,5878724.506,6,0,11,4,79,57,1.0,5.0,0.0
5,2,0,5,1,5.0,3,1.0,481878.8643,5886618.543,4,0,11,5,35,30,1.0,3.0,0.0
3,0,0,5,1,5.0,6,1.0,486397.7152,5881468.031,2,0,11,4,44,63,1.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,487772.8651,5881568.797,1,0,11,2,40,32,2.0,3.0,0.0
5,0,0,5,1,5.0,2,2.0,489058.1694,5880659.879,5,0,12,3,33,41,2.0,3.0,0.0
2,0,0,5,1,5.0,2,2.0,485765.1189,5882289.205,6,0,11,4,28,54,1.0,5.0,0.0
2,2,0,5,1,5.0,6,1.0,468366.2523,5894579.982999999,7,0,11,5,86,47,1.0,5.0,0.0
2,1,0,5,1,5.0,2,1.0,486199.7566,5880576.743,4,0,12,5,29,59,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,486071.4563,5878951.408,4,0,11,4,42,43,1.0,5.0,0.0
2,2,1,5,1,5.0,7,2.0,479508.3001,5891063.802,6,0,11,5,25,53,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,486579.5396,5878399.475,3,0,12,2,61,67,2.0,5.0,0.0
8,0,1,3,2,1.0,1,1.0,493947.8575,5881333.634,3,0,11,4,25,43,1.0,4.0,1.0
2,0,0,5,1,5.0,2,1.0,492507.6496,5884425.828,7,0,11,4,59,39,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,491935.2224,5876430.866,5,0,11,2,21,56,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,492924.2387,5878214.143999998,2,0,12,2,41,56,1.0,5.0,0.0
5,2,1,5,1,5.0,2,1.0,487986.4718,5877988.869,7,0,11,5,62,72,1.0,2.0,1.0
3,0,0,5,1,5.0,6,1.0,487879.9945,5877669.287000001,4,0,11,3,31,47,1.0,5.0,0.0
1,1,0,5,1,5.0,5,2.0,482434.9879,5878562.447000002,2,0,11,5,65,43,2.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,485812.1245,5880799.112000002,5,0,11,3,55,36,1.0,2.0,1.0
6,2,1,5,1,5.0,4,2.0,483524.8891,5885677.206,3,0,11,5,21,43,1.0,3.0,0.0
5,2,2,5,1,5.0,3,1.0,474429.7846,5891789.833,1,0,11,2,21,67,1.0,4.0,1.0
5,0,1,5,1,5.0,3,2.0,486656.8332,5879899.079,2,0,11,4,53,32,1.0,3.0,0.0
5,2,1,5,1,5.0,3,2.0,492773.2903,5879022.09,3,0,12,5,26,23,2.0,4.0,1.0
0,2,1,5,1,5.0,7,1.0,490007.5813,5881774.711,3,0,11,5,29,43,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,468209.8804,5895038.728999998,3,0,12,3,23,82,2.0,3.0,0.0
1,2,0,5,1,5.0,5,2.0,489212.3905,5880307.422,4,0,12,6,29,48,1.0,3.0,0.0
5,2,0,5,1,5.0,2,2.0,486147.6691,5882606.272000001,4,0,12,5,58,17,2.0,3.0,0.0
3,0,0,5,1,5.0,6,1.0,488192.818,5881107.185,7,0,12,2,26,28,1.0,3.0,0.0
2,2,0,5,1,5.0,6,2.0,486989.1024,5880452.966,7,0,12,5,26,48,1.0,5.0,0.0
1,2,1,5,1,5.0,5,2.0,487107.9641,5883319.989,2,0,12,2,25,62,1.0,3.0,0.0
2,0,0,5,1,5.0,6,1.0,487002.2058,5880485.4,4,1,10,5,28,47,1.0,5.0,0.0
2,1,0,5,1,5.0,6,1.0,485757.9972,5878533.195,4,1,10,5,31,59,2.0,3.0,0.0
2,1,1,5,1,2.0,6,2.0,486781.6408,5884064.645,3,0,11,5,21,40,2.0,5.0,0.0
5,2,1,5,1,5.0,2,1.0,486736.0003,5879071.317000002,1,0,11,6,29,20,2.0,5.0,0.0
2,0,0,5,1,5.0,7,1.0,482602.0483,5887523.744,5,0,11,2,69,50,1.0,5.0,0.0
5,2,1,5,1,5.0,3,1.0,497293.3698,5876679.772000001,2,0,11,5,29,27,1.0,5.0,0.0
2,0,1,5,1,5.0,6,2.0,491342.8356,5883219.26,6,0,12,4,34,50,2.0,3.0,0.0
8,2,1,1,1,5.0,1,1.0,494599.2975,5876502.923,1,0,11,6,18,43,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,491679.2097,5881408.664,3,0,12,2,46,67,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,475061.0618,5891467.062000001,4,0,12,2,35,29,1.0,5.0,0.0
5,2,0,5,1,5.0,3,1.0,484943.5895,5881195.97,5,1,12,6,46,60,1.0,5.0,0.0
5,0,0,5,1,5.0,7,1.0,487353.4322,5881203.534,3,1,12,4,48,41,1.0,5.0,0.0
1,2,0,5,1,5.0,5,2.0,485410.3235,5883934.727000001,7,1,12,5,24,43,1.0,5.0,0.0
5,1,0,5,1,5.0,2,1.0,484098.5866,5879007.603999998,3,0,12,2,23,48,1.0,3.0,0.0
2,2,0,5,1,5.0,6,2.0,484889.0469,5883581.028,3,1,12,5,33,40,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,486566.2621,5880026.494,3,0,12,3,42,54,2.0,2.0,1.0
2,0,1,5,1,5.0,7,2.0,486588.9708,5879689.99,5,1,12,3,41,31,1.0,5.0,0.0
5,2,0,5,2,2.0,3,2.0,483048.3113,5878247.995,5,0,12,2,23,41,1.0,5.0,0.0
1,2,0,5,1,5.0,7,1.0,475953.4009,5893251.913,3,0,12,5,45,41,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,487317.2888,5881198.315,2,0,12,3,34,67,2.0,3.0,0.0
9,2,1,3,2,1.0,7,2.0,487486.2038,5885388.806,4,0,12,6,18,43,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,489426.3779,5876945.4339999985,3,0,12,3,27,61,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,487260.3819,5882920.686000002,4,0,4,3,87,76,1.0,5.0,0.0
2,2,1,5,1,5.0,6,1.0,489942.7485,5881776.029,6,0,12,5,53,37,1.0,5.0,0.0
8,2,2,4,1,5.0,1,1.0,474452.613,5893704.5589999985,3,0,2,2,29,43,1.0,6.0,1.0
2,0,0,5,1,5.0,2,2.0,468210.6069,5895078.767000001,6,0,5,5,21,27,2.0,5.0,0.0
2,0,0,5,1,2.0,6,2.0,486246.6462,5882779.642999998,6,0,2,4,20,45,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,485025.405,5883222.877,7,1,8,5,26,40,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,490912.1088,5880217.011,6,0,4,5,26,28,1.0,3.0,0.0
5,0,1,5,1,5.0,3,1.0,488782.8516,5881260.307999998,3,1,10,4,23,51,1.0,5.0,0.0
1,1,1,5,1,5.0,7,1.0,490146.143,5881533.977999999,3,0,1,5,32,45,1.0,5.0,0.0
4,2,0,5,1,5.0,6,1.0,484798.1923,5881325.722,7,0,10,6,20,55,1.0,4.0,1.0
5,0,0,5,1,5.0,3,1.0,480861.0949,5888066.579,2,0,1,5,54,58,1.0,3.0,0.0
8,0,0,3,2,1.0,1,1.0,487483.7934,5885398.807,4,0,5,5,54,45,1.0,3.0,0.0
5,0,0,5,1,5.0,3,1.0,489088.8597,5880266.086,4,1,7,4,34,9,1.0,3.0,0.0
3,0,0,5,1,5.0,6,2.0,497392.7301,5877922.232999999,5,1,4,4,25,82,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,490198.4421,5881976.376,5,1,7,3,33,40,2.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,486834.0461,5881219.835,3,0,1,4,42,43,2.0,5.0,0.0
2,2,1,5,2,1.0,6,1.0,496905.3435,5880801.411,3,0,11,5,24,34,1.0,3.0,0.0
1,2,1,5,1,5.0,5,1.0,487446.6987,5878550.3089999985,2,0,2,6,42,56,2.0,5.0,0.0
2,0,1,5,1,5.0,2,1.0,485994.3305,5878728.35,5,0,1,4,56,55,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,482544.8979,5887079.543,2,1,10,5,23,62,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,486818.7184,5880317.252,1,0,4,4,23,69,1.0,5.0,0.0
4,0,0,5,1,5.0,1,1.0,485067.7109,5883314.079,4,0,5,3,88,39,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,487177.3754,5881512.8489999985,2,0,5,4,45,43,1.0,3.0,0.0
5,0,1,5,1,5.0,3,1.0,487232.4851,5882133.164,3,1,8,2,36,59,1.0,4.0,1.0
3,0,0,5,1,5.0,6,1.0,486832.6969,5881193.747,2,0,10,4,29,66,2.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,492365.101,5876757.45,6,1,10,3,47,67,1.0,5.0,0.0
2,0,0,5,1,5.0,7,1.0,488866.7548,5881388.465,4,0,9,4,23,73,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,491337.4244,5882440.86,5,0,10,5,70,64,2.0,5.0,0.0
5,0,1,5,1,5.0,3,2.0,483260.1385,5886087.247,3,0,10,4,53,43,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,495846.5044,5881360.413,3,0,4,2,54,44,1.0,5.0,0.0
2,0,2,5,1,5.0,6,1.0,483412.4426,5885620.39,5,0,2,2,24,20,1.0,5.0,0.0
9,0,1,3,1,5.0,1,1.0,482555.5426,5881059.012,2,0,7,4,58,43,1.0,5.0,0.0
3,0,0,5,1,5.0,6,2.0,481477.0191,5877146.232000002,3,0,6,4,49,19,2.0,5.0,0.0
9,0,1,3,2,1.0,1,2.0,490507.385,5875662.578,4,1,7,5,37,43,1.0,4.0,1.0
2,0,1,5,1,5.0,7,1.0,486573.9507,5878404.762999998,2,0,7,4,29,40,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,486518.1338,5880901.703,7,0,4,4,69,47,1.0,5.0,0.0
0,2,1,5,1,5.0,7,1.0,486700.187,5880232.313999998,5,0,9,6,60,49,1.0,5.0,0.0
2,0,0,5,1,5.0,2,1.0,486176.4505,5879675.167,2,0,9,5,40,47,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,484053.86,5883116.078,5,0,11,2,29,35,2.0,5.0,0.0
9,0,1,4,1,5.0,1,1.0,486776.6936,5881835.6910000015,2,0,12,4,79,43,1.0,5.0,0.0
0,0,1,5,1,5.0,7,1.0,477953.1185,5891744.767000001,2,0,11,4,46,44,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,490329.4369,5880018.748,7,0,3,4,43,44,1.0,5.0,0.0
