OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,Hour,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,Longitude,Latitude
1067,2,3,1,307,2018,9,17,1,3,0,3,0,1,1,0,0,0,0,0,563281.5906,5936161.463,9.955604631,53.5704986
1068,2,2,5,217,2018,6,16,7,3,2,6,0,0,1,0,0,0,0,0,558258.0165,5935926.25,9.879710858,53.56896648
1069,2,3,7,319,2018,11,5,3,3,2,6,1,0,1,0,0,0,0,0,562666.9271,5944946.201,9.948091059,53.64952324
1070,2,4,7,417,2018,12,16,5,3,5,2,2,1,1,0,0,0,0,0,568418.8129,5935369.886,10.03299425,53.56273984
1071,2,1,16,136,2018,10,0,5,3,3,6,2,0,1,0,0,1,0,0,570223.5161,5929444.82,10.05890726,53.50925242
1072,2,1,8,125,2018,7,14,1,3,3,2,0,0,1,0,1,0,0,0,570400.3705,5934034.905,10.06260575,53.55048024
1073,2,7,13,714,2018,8,13,2,3,6,3,0,1,0,1,0,0,0,0,559045.5543,5925137.079,9.889567554,53.4719102
1074,2,3,7,319,2018,9,12,6,3,3,6,0,0,1,0,1,0,0,0,561709.6493,5944601.878,9.933542131,53.64654251
1075,2,4,2,405,2018,5,3,6,2,8,1,2,0,1,0,0,0,0,0,565111.7193,5939436.551,9.983920105,53.59970859
1076,2,2,7,219,2018,8,19,6,3,2,6,0,0,1,0,0,0,0,0,560756.8332,5932988.272,9.916867362,53.5422782
1077,2,3,6,318,2018,11,13,6,3,0,7,0,0,0,0,1,0,0,1,563256.7037,5940710.782,9.956151475,53.61138761
1078,2,4,2,403,2018,5,22,6,3,5,3,2,0,1,0,1,0,0,0,565124.0152,5938633.829,9.983938233,53.59249284
1079,2,2,6,218,2018,10,9,5,2,2,6,0,0,0,0,1,1,0,0,558194.2298,5935964.961,9.878755,53.56932148
1080,2,7,2,703,2018,7,13,6,3,2,6,0,0,1,0,0,0,0,0,567970.6075,5924941.571,10.02396616,53.46907665
1081,2,3,4,316,2018,11,8,5,3,5,2,0,1,1,0,0,0,0,1,563799.2485,5937158.793,9.963624282,53.57939919
1082,2,3,6,318,2018,7,19,2,3,5,3,0,1,1,0,0,0,0,0,561941.6099,5942375.493,9.936607374,53.626506
1083,2,2,5,216,2018,8,9,4,3,3,6,0,0,1,0,1,0,0,0,559515.5843,5935544.25,9.898625128,53.56539214
1084,2,2,5,216,2018,9,9,2,2,3,6,0,0,1,0,1,0,0,0,560159.5993,5936741.135,9.908578331,53.57607562
1085,2,7,14,715,2018,5,18,5,3,3,6,0,0,1,0,0,0,0,0,557856.704,5925106.433,9.871653247,53.47176673
1086,2,4,5,409,2018,9,18,7,2,5,7,0,0,1,0,1,0,0,0,566200.3047,5938800.037,10.00023213,53.59385177
1087,2,4,5,409,2018,11,12,6,3,2,6,0,0,1,0,1,0,0,1,566155.1828,5938874.813,9.999566352,53.59452949
1088,2,7,2,703,2018,5,16,5,3,2,6,0,0,1,0,0,0,0,0,567973.9741,5925064.173,10.02404339,53.47017807
1089,2,1,19,140,2018,12,20,1,3,3,6,2,0,1,0,0,0,1,1,561780.9514,5931320.71,9.931990688,53.52717163
1090,2,3,9,321,2018,10,22,6,3,8,1,2,0,1,1,0,0,0,0,562083.6139,5936857.486,9.937655266,53.57689712
1091,2,4,7,417,2018,7,15,1,3,0,6,0,0,1,0,0,0,1,0,568135.7944,5935068.255,10.02865619,53.56006586
1092,2,7,14,715,2018,11,13,5,3,0,1,0,0,0,0,1,0,0,1,555717.131,5925132.861,9.839427584,53.47223501
1093,2,4,5,409,2018,8,15,7,3,5,3,0,0,1,0,0,0,0,1,566178.2116,5938864.537,9.999912065,53.59443424
1094,2,4,2,404,2018,12,23,6,3,2,1,2,0,1,0,0,0,0,1,565705.945,5938663.016,9.992735132,53.59268254
1095,2,4,5,409,2018,10,10,2,2,6,4,0,0,0,1,0,0,1,0,566419.5437,5938627.9,10.00350744,53.59227702
1096,2,7,1,702,2018,5,12,5,3,2,6,0,0,1,0,0,0,0,0,565602.8693,5923727.339,9.988049055,53.45846417
1097,2,1,16,136,2018,9,13,1,3,0,1,0,0,0,0,1,0,0,0,567361.6787,5930323.921,10.0159499,53.51752751
1098,2,4,6,415,2018,5,17,5,3,2,6,0,0,1,0,0,0,0,0,568039.4832,5936167.286,10.02744178,53.56995549
1099,2,4,5,412,2018,7,12,5,3,5,2,0,1,0,0,0,0,1,0,567359.123,5938002.96,10.01756579,53.58654073
1100,2,4,5,409,2018,6,16,7,3,3,6,0,0,1,0,0,0,0,1,566715.4245,5938516.39,10.00795317,53.59123729
1101,2,7,13,714,2018,11,17,2,3,2,6,2,0,1,0,0,0,0,0,558959.9527,5925141.857,9.888278966,53.47196273
1102,2,6,1,601,2018,12,17,6,3,1,6,2,0,1,0,0,0,0,1,577331.0176,5930167.973,10.16623714,53.51475404
1103,2,7,14,715,2018,7,18,7,3,2,6,0,0,1,0,0,0,0,0,557765.1154,5925100.013,9.870272393,53.47171909
1104,2,7,2,703,2018,8,13,1,3,2,6,0,0,1,0,0,0,0,0,568196.2001,5923628.937,10.02707928,53.45725047
1105,2,4,7,416,2018,9,17,7,3,5,3,0,0,1,0,0,0,0,0,567980.5751,5934731.826,10.02624006,53.55706245
1106,2,2,14,227,2018,5,19,5,3,4,2,0,0,1,0,0,0,0,0,549575.1581,5937550.469,9.7488688,53.58445689
1107,2,6,9,610,2018,9,23,6,2,2,6,2,0,1,0,0,0,1,0,573024.9316,5927731.092,10.10074262,53.49346955
1108,2,6,1,601,2018,6,18,6,3,2,6,0,0,1,0,1,0,0,0,578376.0095,5929317.408,10.18178042,53.50695549
1109,2,2,5,215,2018,6,16,4,3,2,6,0,0,1,0,0,0,0,0,561054.4611,5935397.796,9.921828727,53.56389911
1110,2,7,8,709,2018,11,18,2,3,2,2,2,0,1,0,0,0,0,1,562984.5125,5921863.625,9.948246695,53.44203357
1111,2,1,8,124,2018,12,13,4,3,2,6,0,0,1,0,0,0,0,0,569803.2824,5934148.479,10.05362049,53.55158066
1112,2,3,8,320,2018,10,9,4,3,3,6,0,0,1,0,0,1,0,0,560677.1499,5940526.086,9.917130079,53.6100328
1113,2,4,6,414,2018,7,9,6,3,5,7,0,0,1,0,0,0,0,0,567471.8008,5937320.735,10.01912016,53.580395
1114,2,3,7,319,2018,8,4,1,3,2,6,1,0,1,0,0,0,0,0,561307.5231,5943886.628,9.927318628,53.64016163
1115,2,4,1,402,2018,9,10,4,2,0,1,0,0,0,0,1,0,0,1,564648.0943,5938049.555,9.976627757,53.58730074
1116,2,2,6,218,2018,8,13,5,3,2,6,0,0,1,0,1,0,0,1,559505.3185,5934942.061,9.898355459,53.55998115
1117,2,3,6,318,2018,11,16,5,3,5,3,0,1,1,0,0,0,0,0,562838.5715,5941417.269,9.949974721,53.61778731
1118,2,1,19,140,2018,5,9,5,3,3,6,0,0,1,0,0,1,0,0,561856.3204,5931928.003,9.933247486,53.53262077
1119,2,3,7,319,2018,10,7,4,3,2,6,0,0,1,0,0,0,0,0,561504.166,5944604.932,9.93043464,53.64659415
1120,2,2,3,209,2018,5,17,5,3,2,7,0,0,1,0,1,0,0,0,562588.63,5935400.83,9.944989514,53.56374564
1121,2,1,6,117,2018,7,10,5,3,1,3,0,1,1,0,0,0,0,0,567945.0823,5934160.75,10.02558022,53.5519347
1122,2,3,7,319,2018,6,19,7,3,0,7,0,0,0,0,1,0,1,1,560120.7533,5942058.33,9.909017155,53.62386779
1123,2,7,10,711,2018,11,11,2,3,2,6,0,0,1,0,0,0,0,0,559814.6278,5925046.657,9.90113547,53.47101071
1124,2,7,9,710,2018,8,7,4,2,5,3,0,1,1,0,0,0,0,0,562801.212,5921726.204,9.945460055,53.44082037
1125,2,1,8,124,2018,12,20,7,3,2,6,2,0,1,0,0,0,0,1,569512.3323,5934202.177,10.04924159,53.55210185
1126,2,4,3,406,2018,10,7,6,3,2,6,1,0,1,0,0,0,1,0,566680.5856,5941543.551,10.00807458,53.61844719
1127,2,1,4,111,2018,5,11,5,3,1,7,0,0,1,0,1,0,0,0,564131.0268,5934075.762,9.968001769,53.55165064
1128,2,1,7,120,2018,8,7,6,3,5,2,0,1,1,0,0,0,0,0,568822.0646,5934964.418,10.03899218,53.55904313
1129,2,2,5,216,2018,8,18,6,3,1,6,0,0,1,0,1,0,0,0,560401.4422,5935572.197,9.912004242,53.56554209
1130,2,3,8,320,2018,9,14,5,3,2,6,0,0,1,0,0,1,0,0,560117.2714,5941385.247,9.908834557,53.61781895
1131,2,6,1,601,2018,5,16,4,3,4,2,0,0,1,0,0,0,0,0,577463.5415,5930082.003,10.16821404,53.51396194
1132,2,7,10,711,2018,7,12,3,3,3,6,0,0,1,0,0,1,0,0,562475.9591,5925092.112,9.941232904,53.4711102
1133,2,1,1,102,2018,6,15,7,3,3,6,0,0,1,0,1,0,0,0,565805.6437,5933611.313,9.993176786,53.5472693
1134,2,3,9,321,2018,11,6,6,3,4,2,2,0,1,0,1,0,0,0,561157.9483,5938872.116,9.924071749,53.5951121
1135,2,6,11,612,2018,12,18,4,3,3,6,2,0,1,0,0,1,0,1,571612.5714,5929249.178,10.07980422,53.50730684
1136,2,4,12,431,2018,10,7,2,3,8,1,1,0,1,0,0,0,0,1,566786.4841,5942312.847,10.0098403,53.62534743
1137,2,5,14,522,2018,7,11,5,3,0,7,0,1,0,0,0,0,0,0,571124.6522,5952279.412,10.07770632,53.71434393
1138,2,1,12,130,2018,8,17,6,3,3,6,0,0,1,0,0,0,0,0,573076.424,5932722.067,10.10268266,53.53831621
1139,2,1,19,140,2018,8,6,5,2,2,6,0,0,0,0,1,1,0,0,561446.2101,5932543.63,9.927181776,53.5382018
1140,2,3,6,318,2018,12,1,4,3,8,1,2,0,1,0,0,0,0,1,564474.8125,5944556.774,9.975357579,53.64580372
1141,2,7,9,710,2018,10,6,7,3,7,7,2,0,1,0,0,0,0,1,561331.9626,5921382.456,9.923277001,53.43790389
1142,2,1,14,132,2018,5,16,4,3,3,6,0,0,1,0,0,1,0,0,568463.456,5932875.299,10.03312191,53.54031483
1143,2,1,3,106,2018,9,23,7,3,5,3,2,0,1,0,1,0,0,0,564487.9063,5933868.799,9.973345016,53.54974689
1144,2,4,7,417,2018,5,11,4,3,2,6,0,0,1,0,0,0,0,0,568336.678,5935774.364,10.03184286,53.56638563
1145,2,7,8,709,2018,7,10,4,3,0,7,0,0,1,0,0,0,0,0,562909.353,5921807.256,9.947104054,53.44153593
1146,2,2,3,208,2018,11,20,7,3,6,4,2,0,1,1,0,0,0,0,562854.7844,5935238.594,9.948974783,53.56225576
1147,2,7,13,714,2018,12,22,5,3,9,1,2,0,1,0,0,0,0,0,559818.9216,5925045.912,9.901200008,53.47100352
1148,2,2,3,209,2018,7,7,6,3,5,2,0,1,1,0,0,0,0,0,562820.1195,5935249.675,9.948453723,53.5623595
1149,2,4,5,410,2018,8,20,7,3,3,6,0,0,1,0,0,0,0,0,567128.2738,5938339.66,10.0141515,53.5895963
1150,2,1,3,107,2018,9,8,6,3,9,7,0,0,1,0,0,0,0,0,565152.565,5933728.818,9.983346229,53.54840679
1151,2,2,5,215,2018,5,19,4,3,0,5,0,1,1,0,0,0,0,0,561462.5596,5935364.224,9.927982899,53.56354974
1152,2,3,7,319,2018,9,17,4,3,2,6,0,0,1,0,0,1,0,0,561876.2569,5944698.667,9.936081463,53.6473927
1153,2,4,8,418,2018,11,4,2,3,5,3,2,0,1,0,0,0,0,1,567710.2883,5936618.561,10.02256944,53.57405374
1154,2,7,10,711,2018,12,7,3,3,3,6,1,0,1,0,0,0,1,0,559791.1756,5925051.574,9.900783136,53.47105757
1155,2,3,7,319,2018,10,13,3,3,2,6,0,0,1,0,0,0,0,0,561065.7083,5943149.672,9.923516859,53.63356667
1156,2,6,9,610,2018,7,15,5,3,2,6,0,0,1,0,0,0,0,0,574655.0327,5926813.171,10.12509048,53.48499147
1157,2,4,2,403,2018,8,19,5,3,2,6,1,0,1,0,1,0,0,0,565119.6015,5938906.041,9.983928398,53.59493981
1158,2,4,2,403,2018,11,7,4,3,5,3,0,1,1,0,0,0,0,0,565315.6518,5938623.936,9.986831067,53.59238009
1159,2,3,7,319,2018,5,13,4,3,4,3,0,0,1,0,0,0,0,0,561147.4327,5943126.536,9.92474808,53.63334919
1160,2,7,1,702,2018,10,20,2,3,4,2,2,0,1,0,0,0,0,0,565925.014,5923631.11,9.992879923,53.4575591
1161,2,4,3,406,2018,5,17,4,3,0,7,0,1,0,0,0,0,0,0,565302.5398,5939850.719,9.986889938,53.60340705
1162,2,3,8,320,2018,7,21,4,3,5,3,2,0,1,0,0,0,0,1,560031.353,5941393.337,9.907537407,53.61790151
1163,2,3,8,320,2018,11,19,7,3,3,6,2,0,1,0,0,1,0,0,560673.281,5940537.659,9.917073863,53.61013727
1164,2,6,1,601,2018,8,16,1,3,4,6,0,0,1,0,0,0,0,0,576897.5906,5930400.403,10.1597591,53.51690642
1165,2,1,16,136,2018,12,21,6,3,8,1,2,0,1,0,0,0,0,1,568472.4721,5927490.639,10.0320812,53.49192072
1166,2,1,3,106,2018,10,10,5,3,3,6,0,1,0,0,0,0,0,1,564731.7444,5933830.3,9.977016817,53.54937088
1167,2,1,4,110,2018,5,7,4,3,3,2,0,1,1,0,0,0,0,0,563657.8532,5934957.539,9.961040312,53.55963304
1168,2,1,6,117,2018,8,16,5,3,2,6,0,0,1,0,0,0,1,0,568128.6311,5933775.248,10.02826627,53.54844636
1169,2,1,1,101,2018,8,7,5,3,2,6,0,0,1,0,0,0,0,0,566268.208,5933659.476,10.00016712,53.54764398
1170,2,2,9,221,2018,9,19,4,3,2,6,2,0,1,0,0,0,0,0,556420.2969,5936279.926,9.852028147,53.572346
1171,2,6,1,601,2018,5,14,3,3,3,6,0,0,1,0,0,1,0,0,579820.5887,5927522.653,10.20310032,53.4906093
1172,2,3,6,318,2018,7,9,3,3,4,3,0,1,1,0,0,0,0,0,562855.1327,5941402.771,9.950222124,53.61765503
1173,2,7,14,715,2018,11,18,4,3,5,3,2,1,1,0,0,0,0,0,556635.4457,5925180.586,9.853269736,53.47256597
1174,2,3,7,319,2018,12,12,3,3,5,3,0,0,1,0,0,0,0,0,560138.0723,5944018.341,9.909657823,53.64148108
1175,2,3,7,319,2018,10,13,2,3,2,6,0,0,1,0,0,0,0,0,561486.9446,5944448.544,9.930143223,53.64519068
1176,2,3,1,306,2018,7,16,4,3,3,2,0,1,1,0,0,0,0,0,563394.1996,5936309.361,9.957334883,53.57181421
1177,2,3,5,317,2018,8,12,6,3,2,6,0,0,1,0,0,0,0,0,563815.7018,5939392.282,9.964329666,53.59947014
1178,2,7,10,711,2018,9,17,3,2,2,6,0,0,1,0,0,1,0,0,561284.0408,5925025.481,9.92326562,53.47065142
1179,2,3,1,304,2018,5,14,3,3,5,1,0,1,1,0,0,0,0,0,562551.0887,5936406.286,9.944624141,53.5727865
1180,2,1,16,136,2018,9,17,2,3,0,6,0,0,1,0,0,0,1,0,568740.6385,5929279.765,10.03651467,53.50796499
1181,2,2,5,216,2018,11,18,7,3,3,6,1,0,1,0,0,0,0,1,560400.137,5935572.782,9.911984651,53.5655475
1182,2,1,19,140,2018,12,4,2,3,8,1,2,0,1,0,0,0,0,1,561074.1769,5930255.244,9.921122466,53.5176784
1183,2,3,4,316,2018,10,16,2,3,6,2,0,0,0,1,0,0,1,0,564180.2751,5937699.805,9.969489666,53.58421492
1184,2,7,10,711,2018,7,16,2,3,1,6,0,0,1,0,0,0,0,0,563980.722,5924908.9,9.963862153,53.4692829
1185,2,1,14,132,2018,8,1,3,3,5,3,2,0,1,0,0,0,0,0,568381.6383,5932858.36,10.03188379,53.54017326
1186,2,7,10,711,2018,12,15,2,2,1,5,0,0,1,0,0,0,0,1,562816.6289,5925083.641,9.946362812,53.47099354
1187,2,1,15,134,2018,9,16,4,3,2,6,0,0,1,0,0,0,0,0,567882.7577,5930889.03,10.02392992,53.52253923
1188,2,4,2,404,2018,5,18,3,3,5,7,0,0,1,0,0,0,1,0,565588.787,5938700.376,9.990973168,53.59303297
1189,2,7,1,702,2018,9,12,3,3,2,6,0,0,1,0,0,0,0,0,565658.3546,5923624.997,9.988863214,53.45753747
1190,2,4,2,405,2018,11,15,2,3,1,6,0,0,1,0,0,0,1,1,565115.2684,5939198.105,9.983923927,53.59756518
1191,2,3,9,321,2018,12,9,3,3,5,3,0,1,1,0,0,0,0,0,562152.2746,5936728.715,9.938666467,53.57573168
1192,2,3,9,321,2018,10,13,2,3,5,3,0,1,1,0,0,0,0,0,561744.8063,5937857.642,9.932736837,53.58592587
1193,2,7,10,711,2018,7,15,4,3,5,3,0,0,1,0,0,0,1,0,561287.4772,5925025.668,9.923317419,53.4706527
1194,2,3,9,321,2018,8,8,4,3,4,3,0,0,1,0,0,0,0,0,561158.2972,5938871.704,9.924076939,53.59510836
1195,2,3,1,306,2018,11,17,2,3,2,6,0,0,1,0,0,0,1,0,562859.7222,5936453.927,9.949293903,53.57317777
1196,2,3,1,305,2018,5,17,3,3,6,4,0,1,0,1,0,0,0,0,563530.7571,5936631.75,9.959462355,53.57469509
1197,2,7,10,711,2018,10,15,6,3,2,6,0,0,1,0,0,0,0,0,563538.212,5925015.956,9.957218465,53.47029864
1198,2,1,1,102,2018,5,15,3,3,5,2,0,1,1,0,0,0,0,0,565862.3822,5933618.276,9.994034441,53.54732477
1199,2,1,15,134,2018,7,16,2,3,3,6,0,0,1,0,0,1,0,0,567791.5034,5931375.496,10.022659,53.52692298
1200,2,2,5,215,2018,11,15,6,3,2,6,0,0,1,0,0,0,0,0,560954.1502,5935405.663,9.920315936,53.56398147
1201,2,3,4,316,2018,8,13,7,3,6,4,0,0,1,1,1,0,0,0,563962.1975,5937423.52,9.966139333,53.58175852
1202,2,1,6,117,2018,12,5,4,3,4,2,2,1,1,0,0,0,0,0,568127.666,5933777.257,10.02825215,53.54846453
1203,2,2,5,215,2018,10,8,4,3,0,7,0,1,0,1,0,0,0,1,561592.8234,5935356.768,9.929947913,53.56346746
1204,2,7,2,703,2018,5,23,2,3,4,2,2,0,1,0,0,0,0,0,566326.9671,5923471.751,9.998899015,53.45607643
1205,2,1,16,136,2018,7,14,3,3,8,1,0,0,1,0,0,0,0,0,570644.2805,5929451.694,10.06525235,53.50925784
1206,2,3,8,320,2018,8,4,3,3,3,6,2,0,1,0,0,1,0,0,560643.179,5940671.735,9.916645035,53.61134574
1207,2,2,13,226,2018,9,15,3,3,4,2,0,0,1,0,0,0,0,0,552723.076,5937130.708,9.796344575,53.58037716
1208,2,3,4,316,2018,5,20,2,3,0,4,0,0,0,1,0,0,1,0,564143.5951,5937794.864,9.968955216,53.58507373
1209,2,7,1,701,2018,9,15,2,2,2,6,0,0,1,0,0,0,0,0,564522.0098,5924635.03,9.971959073,53.46675547
1210,2,2,5,215,2018,7,16,2,3,0,7,0,1,0,0,0,1,0,0,561308.8393,5935379.03,9.925665216,53.56370079
1211,2,3,9,321,2018,11,13,4,3,4,6,0,1,0,0,0,0,0,0,561566.7973,5938451.055,9.930165278,53.59128001
1212,2,4,3,406,2018,12,12,2,3,4,2,0,1,1,0,0,0,0,1,565260.1186,5939792.731,9.986236808,53.60289119
1213,2,6,2,602,2018,10,11,6,3,2,6,0,0,1,0,0,0,0,0,580214.5919,5927226.912,10.20896192,53.48789166
1214,2,1,16,136,2018,7,13,2,3,2,6,0,0,1,0,0,0,0,0,568488.4936,5927478.232,10.03231994,53.49180714
1215,2,1,1,102,2018,8,9,5,3,4,6,0,1,0,0,0,0,0,0,565542.56,5933609.152,9.989206374,53.54728278
1216,2,7,8,709,2018,9,8,2,3,2,6,0,0,1,0,0,1,0,0,562436.6986,5920652.973,9.939760347,53.43121794
1217,2,1,7,119,2018,5,17,1,3,4,6,0,1,0,0,0,0,0,0,567948.9735,5934316.674,10.02567284,53.55333551
1218,2,2,9,221,2018,9,22,2,3,8,7,2,0,1,0,0,0,0,0,555596.0844,5936391.584,9.839602705,53.57343754
1219,2,7,14,715,2018,11,12,6,2,6,4,0,0,1,1,0,0,0,1,555776.9254,5925143.11,9.840330153,53.4723208
1220,2,4,4,407,2018,5,23,1,2,7,1,2,0,1,0,0,0,0,0,565632.9742,5940313.599,9.991980317,53.60752575
1221,2,1,1,101,2018,12,15,2,3,5,3,0,1,1,0,0,0,0,1,566058.6725,5933643.827,9.997001877,53.54752974
1222,2,7,3,704,2018,10,15,6,3,2,6,0,0,1,0,0,0,1,0,568377.9141,5922260.057,10.02951795,53.44492439
1223,2,1,16,137,2018,7,12,1,3,2,6,0,0,1,0,0,0,0,0,566937.0642,5930196.089,10.00951965,53.5164329
1224,2,2,13,226,2018,11,8,6,3,3,7,0,0,1,0,1,0,0,0,552192.9936,5937148.524,9.788341874,53.5805903
1225,2,4,5,409,2018,8,11,2,3,6,3,0,1,0,1,0,0,0,0,566354.2136,5938653.075,10.00252591,53.59251154
1226,2,7,14,715,2018,12,22,7,3,1,5,2,0,1,0,0,0,0,1,555463.7073,5925090.746,9.835602544,53.47188325
1227,2,2,5,216,2018,10,17,3,3,2,6,2,0,1,0,0,0,0,0,559591.6167,5935376.101,9.899740911,53.56387228
1228,2,7,10,711,2018,5,14,7,3,0,7,0,1,0,0,0,0,0,0,561114.1534,5925016.396,9.920704802,53.47058951
1229,2,1,8,124,2018,10,14,3,3,2,6,0,0,1,0,0,1,0,1,569266.459,5934245.527,10.04554059,53.55252394
1230,2,3,8,320,2018,5,12,7,3,5,3,0,0,1,0,0,0,0,0,560030.289,5941385.821,9.907519875,53.61783408
1231,2,2,1,206,2018,7,13,6,3,5,3,0,0,1,0,0,1,0,0,563250.8268,5935137.85,9.954932886,53.56130276
1232,2,7,2,703,2018,6,5,6,3,9,1,1,0,1,0,0,1,0,1,567900.1682,5925436.888,10.02301224,53.47353728
1233,2,1,6,117,2018,11,5,3,3,1,6,2,0,1,0,0,0,0,0,568374.2776,5933228.164,10.03185356,53.5434977
1234,2,3,8,320,2018,12,19,7,3,3,6,2,0,1,0,0,1,0,0,560781.8345,5940227.541,9.918653916,53.60733754
1235,2,2,6,218,2018,7,12,2,3,2,6,0,0,1,0,0,0,0,0,559509.2983,5934973.503,9.898421522,53.56026328
1236,2,1,19,140,2018,8,20,2,3,2,6,2,0,1,0,0,0,0,0,561006.7952,5932746.514,9.920591804,53.54007644
1237,2,4,2,403,2018,9,18,1,3,2,6,0,0,1,0,1,0,0,1,565119.448,5938912.908,9.983927513,53.59500155
1238,2,4,5,409,2018,11,17,5,3,3,2,2,1,1,0,0,0,0,0,566565.3011,5938573.009,10.00569754,53.59176522
1239,2,7,10,711,2018,5,18,6,3,1,6,0,0,1,0,0,0,0,0,561913.85,5925063.43,9.932760022,53.47091881
1240,2,4,2,405,2018,10,13,6,3,2,6,0,0,1,0,0,0,0,0,565119.439,5939552.025,9.984060861,53.60074542
1241,2,7,1,702,2018,5,15,6,3,2,6,0,0,1,0,0,1,0,0,566030.9158,5923236.959,9.994391855,53.45400345
1242,2,1,6,117,2018,7,16,7,3,5,3,0,0,1,0,0,0,0,0,567979.1505,5934156.055,10.02609335,53.5518881
1243,2,3,5,317,2018,11,10,5,3,3,6,0,0,0,0,1,0,1,1,563744.2367,5939502.87,9.963272525,53.60047272
1244,2,7,14,715,2018,12,13,2,3,1,5,0,0,1,0,0,1,0,1,557575.8462,5925086.459,9.867418793,53.471618
1245,2,6,2,603,2018,7,22,2,3,4,2,2,0,1,0,0,0,0,0,581872.925,5927314.391,10.23397216,53.48842241
1246,2,7,9,710,2018,8,13,2,3,3,6,0,0,1,0,0,0,0,0,561131.596,5921693.732,9.92032161,53.4407248
1247,2,3,9,321,2018,9,20,2,3,3,6,2,0,1,0,0,1,0,1,561417.7671,5938629.688,9.927949197,53.59290294
1248,2,6,2,603,2018,5,12,6,3,6,2,0,0,0,1,0,0,1,0,580685.7703,5927037.859,10.21601298,53.48612067
1249,2,4,5,410,2018,9,11,1,3,2,6,0,0,1,0,0,0,0,0,567282.108,5938183.03,10.01644139,53.58816892
1250,2,1,16,136,2018,6,8,7,3,2,6,0,0,1,0,0,0,0,0,568728.2631,5927978.653,10.03604293,53.49627325
1251,2,6,3,604,2018,11,19,3,3,2,6,2,0,1,0,0,0,0,0,583069.4544,5925540.713,10.25153209,53.47229564
1252,2,3,7,319,2018,12,7,6,3,2,6,0,0,1,0,0,0,0,1,561668.393,5944594.314,9.932916597,53.64647939
1253,2,3,6,318,2018,10,18,6,2,2,6,1,0,1,0,0,0,0,0,562382.8845,5941763.104,9.943156095,53.6209499
1254,2,3,5,317,2018,7,15,2,3,1,4,0,1,1,1,0,0,0,0,563999.6861,5938625.596,9.966952091,53.59255731
1255,2,3,9,321,2018,8,16,3,3,0,6,0,0,0,0,0,0,1,0,561754.8553,5937826.415,9.932882438,53.58564404
1256,2,4,2,404,2018,9,14,1,3,2,6,0,0,1,0,1,0,0,0,565463.622,5938687.577,9.989079688,53.59293359
1257,2,1,6,117,2018,5,19,6,3,5,3,0,0,1,0,0,0,0,0,568005.9314,5934114.83,10.02648854,53.55151414
1258,2,1,12,130,2018,8,16,6,3,2,6,0,0,1,0,0,0,0,0,575472.657,5932149.053,10.13869458,53.5328278
1259,2,2,5,215,2018,11,18,6,3,5,2,2,1,1,0,0,0,0,0,561363.3999,5935374.613,9.926488008,53.56365472
1260,2,1,7,119,2018,5,16,6,3,6,7,0,1,0,1,0,0,0,0,567942.2716,5934284.099,10.02556461,53.55304362
1261,2,1,1,102,2018,12,4,7,3,2,6,2,0,1,0,0,0,0,0,566017.3325,5933638.765,9.996376981,53.54748944
1262,2,2,3,209,2018,10,16,6,3,4,2,0,1,1,0,0,0,0,0,562816.69,5935250.875,9.948402193,53.5623707
1263,2,4,4,407,2018,7,3,1,3,5,3,2,1,1,0,0,0,0,0,565339.9453,5939831.001,9.987451006,53.60322518
1264,2,4,7,417,2018,11,19,5,3,5,2,2,1,1,0,0,0,0,1,568342.9564,5935765.88,10.03193579,53.56630856
1265,2,3,7,319,2018,8,7,6,3,5,3,0,0,1,0,0,0,0,1,560173.2535,5942503.913,9.909896981,53.62786637
1266,2,2,6,218,2018,12,17,5,3,5,3,2,1,1,0,0,0,0,1,559304.3128,5935593.184,9.895444861,53.56585585
1267,2,4,7,417,2018,10,20,1,3,6,2,2,0,1,1,0,0,0,0,567968.4116,5934940.301,10.02610181,53.55893763
1268,2,4,5,412,2018,5,15,6,3,2,6,0,0,1,0,0,0,0,0,567347.702,5938028.978,10.01739891,53.58677602
1269,2,1,6,117,2018,9,20,1,3,1,6,2,0,1,0,0,0,0,0,567939.6007,5933137.822,10.02527527,53.54274219
1270,2,3,8,320,2018,5,14,6,3,0,6,0,0,0,0,1,0,0,0,560612.17,5940746.617,9.916190957,53.61202231
1271,2,3,7,319,2018,7,7,5,3,5,3,0,1,1,0,0,0,0,0,560256.4313,5943450.908,9.911337957,53.63636776
1272,2,4,3,406,2018,11,5,2,3,1,6,2,0,1,0,0,0,0,1,566618.0528,5941475.629,10.00711485,53.61784472
1273,2,4,5,412,2018,12,9,6,3,4,2,0,0,1,0,1,0,0,0,567473.6153,5937636.245,10.01921578,53.5832303
1274,2,1,16,136,2018,7,10,6,3,2,6,0,0,1,0,0,0,0,0,570759.3109,5929443.621,10.06698476,53.50916982
1275,2,7,12,713,2018,8,13,7,3,8,1,0,0,1,0,0,0,0,0,560639.0927,5929678.125,9.914449748,53.51254192
1276,2,4,3,406,2018,9,11,6,3,2,6,0,0,1,0,0,0,0,0,566777.4186,5941675.852,10.00956662,53.61962385
